year,journal.id,journal.title,total,total_year
2018,jour.1297461,Clinical Physiology and Functional Imaging,7,3
2018,jour.1097986,Social Psychiatry and Psychiatric Epidemiology,7,2
2018,jour.1284414,Ophthalmology Retina,7,4
2018,jour.1051716,Cell Systems,7,5
2018,jour.1095981,Diabetes/Metabolism Research and Reviews,7,4
2019,jour.1023804,Haematologica,7,1
2019,jour.1019560,Annals of Human Genetics,7,2
2019,jour.1044458,Frontiers in Microbiology,7,3
2020,jour.1047386,European Heart Journal Acute Cardiovascular Care,7,1
2018,jour.1034414,Pharmacogenetics and Genomics,7,4
2019,jour.1022615,Pediatric Diabetes,7,1
2019,jour.1150349,ASVIDE,7,7
2018,jour.1019560,Annals of Human Genetics,7,3
2018,jour.1015410,Thrombosis Research,7,1
2019,jour.1047386,European Heart Journal Acute Cardiovascular Care,7,3
2018,jour.1103093,Journal of the European Academy of Dermatology and Venereology,7,3
2018,jour.1136887,PeerJ,7,3
2019,jour.1095981,Diabetes/Metabolism Research and Reviews,7,1
2020,jour.1017754,The Journal of Pediatrics,7,2
2018,jour.1053075,JCI Insight,7,1
2020,jour.1097986,Social Psychiatry and Psychiatric Epidemiology,7,1
2020,jour.1052695,Neurology Genetics,7,1
2018,jour.1021565,Journal of the American Medical Directors Association,6,1
2018,jour.1045560,"G3: Genes, Genomes, Genetics",6,3
2018,jour.1051634,Data in Brief,6,2
2020,jour.1114191,Inflammatory Bowel Diseases,6,1
2018,jour.1027091,Atherosclerosis Supplements,6,6
2018,jour.1039955,Translational Oncology,6,2
2019,jour.1284425,Hepatology Communications,6,5
2020,jour.1099062,Psychology and Aging,6,3
2019,jour.1345191,Molecular Nutrition & Food Research,6,2
2020,jour.1114021,European Journal of Neurology,6,4
2018,jour.1017874,Pediatrics,6,1
2018,jour.1097360,AIDS,6,2
2020,jour.1051506,Frontiers in Cardiovascular Medicine,6,1
2020,jour.1086802,Alcoholism Clinical and Experimental Research,6,2
2020,jour.1284474,Nature Ecology & Evolution,6,4
2020,jour.1345398,Clinical Neurophysiology,6,2
2020,jour.1098265,Journal of Trace Elements in Medicine and Biology,6,3
2020,jour.1039955,Translational Oncology,6,2
2020,jour.1097335,Paediatric and Perinatal Epidemiology,6,4
2020,jour.1047804,JACC Heart Failure,6,2
2018,jour.1038488,Cell Host & Microbe,6,1
2020,jour.1103183,European Journal of Cancer Prevention,6,1
2020,jour.1038488,Cell Host & Microbe,6,3
2020,jour.1034466,Journal of Clinical Sleep Medicine,6,3
2020,jour.1000068,Acta Paediatrica,6,2
2018,jour.1099062,Psychology and Aging,6,2
2020,jour.1048658,Stem Cell Reports,6,4
2018,jour.1115233,Addiction Biology,6,1
2020,jour.1042630,Journal of Diabetes Investigation,6,1
2018,jour.1114191,Inflammatory Bowel Diseases,6,4
2020,jour.1052984,Nature Microbiology,6,1
2018,jour.1047804,JACC Heart Failure,6,3
2019,jour.1055590,Ugeskrift for Laeger,6,3
2018,jour.1042630,Journal of Diabetes Investigation,6,4
2020,jour.1055590,Ugeskrift for Laeger,6,1
2019,jour.1358828,The Medical Journal of Australia,6,2
2018,jour.1118265,Public Health Nutrition,6,3
2018,jour.1034424,Hereditary Cancer in Clinical Practice,6,1
2018,jour.1102404,Pharmacoepidemiology and Drug Safety,6,2
2018,jour.1024935,BMC Cardiovascular Disorders,6,3
2020,jour.1031176,Metabolic Syndrome and Related Disorders,6,2
2019,jour.1098633,Molecular Carcinogenesis,6,1
2020,jour.1345191,Molecular Nutrition & Food Research,6,2
2019,jour.1097360,AIDS,6,4
2020,jour.1102404,Pharmacoepidemiology and Drug Safety,6,2
2019,jour.1097335,Paediatric and Perinatal Epidemiology,6,2
2018,jour.1086802,Alcoholism Clinical and Experimental Research,6,2
2018,jour.1102286,Journal of Genetic Counseling,6,4
2020,jour.1284425,Hepatology Communications,6,1
2020,jour.1118265,Public Health Nutrition,6,2
2019,jour.1099062,Psychology and Aging,6,1
2019,jour.1021574,"The journal of nutrition, health & aging",6,1
2019,jour.1104056,American Journal of Geriatric Psychiatry,6,1
2019,jour.1118265,Public Health Nutrition,6,1
2020,jour.1015263,Preventive Medicine,6,3
2019,jour.1051634,Data in Brief,6,4
2019,jour.1042630,Journal of Diabetes Investigation,6,1
2018,jour.1345191,Molecular Nutrition & Food Research,6,2
2020,jour.1017874,Pediatrics,6,3
2019,jour.1367614,Brain Communications,6,1
2020,jour.1367614,Brain Communications,6,5
2018,jour.1053424,PeerJ Preprints,6,2
2018,jour.1024230,Pancreatology,6,5
2018,jour.1051506,Frontiers in Cardiovascular Medicine,6,4
2018,jour.1000068,Acta Paediatrica,6,1
2019,jour.1103183,European Journal of Cancer Prevention,6,3
2018,jour.1034466,Journal of Clinical Sleep Medicine,6,2
2020,jour.1021574,"The journal of nutrition, health & aging",6,1
2018,jour.1052984,Nature Microbiology,6,1
2020,jour.1098633,Molecular Carcinogenesis,6,1
2019,jour.1098265,Journal of Trace Elements in Medicine and Biology,6,3
2018,jour.1114021,European Journal of Neurology,6,1
2018,jour.1295180,Archives des Maladies Professionnelles et de l Environnement,6,1
2019,jour.1031176,Metabolic Syndrome and Related Disorders,6,2
2019,jour.1114191,Inflammatory Bowel Diseases,6,1
2020,jour.1034424,Hereditary Cancer in Clinical Practice,6,1
2019,jour.1345398,Clinical Neurophysiology,6,3
2019,jour.1098658,Journal of Human Hypertension,6,3
2019,jour.1021565,Journal of the American Medical Directors Association,6,4
2019,jour.1034466,Journal of Clinical Sleep Medicine,6,1
2020,jour.1104056,American Journal of Geriatric Psychiatry,6,2
2018,jour.1098633,Molecular Carcinogenesis,6,4
2018,jour.1015263,Preventive Medicine,6,2
2018,jour.1031176,Metabolic Syndrome and Related Disorders,6,2
2019,jour.1034424,Hereditary Cancer in Clinical Practice,6,4
2018,jour.1041797,Alzheimer's Research & Therapy,6,5
2019,jour.1115233,Addiction Biology,6,3
2019,jour.1039955,Translational Oncology,6,2
2018,jour.1358828,The Medical Journal of Australia,6,3
2020,jour.1041797,Alzheimer's Research & Therapy,6,1
2019,jour.1086802,Alcoholism Clinical and Experimental Research,6,2
2019,jour.1051506,Frontiers in Cardiovascular Medicine,6,1
2020,jour.1115233,Addiction Biology,6,2
2018,jour.1284474,Nature Ecology & Evolution,6,2
2020,jour.1358828,The Medical Journal of Australia,6,1
2019,jour.1000068,Acta Paediatrica,6,3
2018,jour.1055590,Ugeskrift for Laeger,6,2
2018,jour.1345398,Clinical Neurophysiology,6,1
2019,jour.1047804,JACC Heart Failure,6,1
2018,jour.1048308,United European Gastroenterology Journal,6,3
2019,jour.1053424,PeerJ Preprints,6,4
2019,jour.1017874,Pediatrics,6,2
2019,jour.1024935,BMC Cardiovascular Disorders,6,3
2019,jour.1114021,European Journal of Neurology,6,1
2019,jour.1024230,Pancreatology,6,1
2019,jour.1319505,iScience,6,1
2020,jour.1021565,Journal of the American Medical Directors Association,6,1
2018,jour.1021574,"The journal of nutrition, health & aging",6,4
2018,jour.1103183,European Journal of Cancer Prevention,6,2
2020,jour.1295180,Archives des Maladies Professionnelles et de l Environnement,6,5
2019,jour.1038488,Cell Host & Microbe,6,2
2019,jour.1045560,"G3: Genes, Genomes, Genetics",6,3
2018,jour.1319505,iScience,6,1
2020,jour.1319505,iScience,6,4
2018,jour.1104056,American Journal of Geriatric Psychiatry,6,3
2019,jour.1102286,Journal of Genetic Counseling,6,2
2020,jour.1098658,Journal of Human Hypertension,6,3
2019,jour.1048658,Stem Cell Reports,6,2
2019,jour.1102404,Pharmacoepidemiology and Drug Safety,6,2
2019,jour.1015263,Preventive Medicine,6,1
2019,jour.1048308,United European Gastroenterology Journal,6,3
2019,jour.1052984,Nature Microbiology,6,4
2020,jour.1009619,Journal of the American Statistical Association,5,2
2020,jour.1043594,Clinical and Translational Gastroenterology,5,1
2020,jour.1099681,American Journal of Human Biology,5,5
2020,jour.1014308,Journal of Molecular and Cellular Cardiology,5,1
2019,jour.1044069,Cancer Genetics,5,2
2019,jour.1298411,The Lancet Child & Adolescent Health,5,3
2018,jour.1038547,Obesity Research & Clinical Practice,5,1
2018,jour.1319875,International Journal of Circumpolar Health,5,2
2019,jour.1044626,Journal of Community Genetics,5,3
2019,jour.1038547,Obesity Research & Clinical Practice,5,4
2020,jour.1097727,Lung Cancer,5,2
2018,jour.1100814,Annals of Epidemiology,5,3
2020,jour.1112432,Ophthalmic Epidemiology,5,2
2020,jour.1297400,Trials,5,5
2018,jour.1086960,Progress in Neuro-Psychopharmacology and Biological Psychiatry,5,2
2020,jour.1053748,npj Genomic Medicine,5,2
2018,jour.1096282,Microbial Pathogenesis,5,1
2019,jour.1092175,TumorDiagnostik & Therapie,5,3
2018,jour.1043594,Clinical and Translational Gastroenterology,5,2
2019,jour.1081605,The Journal of Rheumatology,5,2
2018,jour.1045682,Blood Cancer Journal,5,1
2020,jour.1041422,Journal of Diabetes,5,1
2019,jour.1048993,Frontiers in Public Health,5,3
2020,jour.1020334,British Journal of Sports Medicine,5,1
2020,jour.1102933,Journal of Sleep Research,5,1
2020,jour.1114940,Biology of Blood and Marrow Transplantation,5,1
2018,jour.1101273,Psychiatric Genetics,5,2
2018,jour.1017281,Behaviour Research and Therapy,5,1
2018,jour.1017088,CA A Cancer Journal for Clinicians,5,3
2018,jour.1016936,Acta Obstetricia Et Gynecologica Scandinavica,5,3
2020,jour.1047921,Annals of the American Thoracic Society,5,2
2018,jour.1041422,Journal of Diabetes,5,1
2018,jour.1020334,British Journal of Sports Medicine,5,2
2018,jour.1014308,Journal of Molecular and Cellular Cardiology,5,4
2020,jour.1043096,Frontiers in Aging Neuroscience,5,1
2020,jour.1312070,Journal of Medical Internet Research,5,3
2020,jour.1017088,CA A Cancer Journal for Clinicians,5,2
2019,jour.1039499,Primary Care Diabetes,5,1
2018,jour.1089641,Calcified Tissue International,5,2
2020,jour.1042492,mBio,5,3
2020,jour.1100814,Annals of Epidemiology,5,1
2018,jour.1011409,Human Heredity,5,3
2018,jour.1055549,Seminars in Arthritis and Rheumatism,5,2
2019,jour.1020334,British Journal of Sports Medicine,5,2
2018,jour.1114940,Biology of Blood and Marrow Transplantation,5,2
2018,jour.1053748,npj Genomic Medicine,5,3
2018,jour.1043096,Frontiers in Aging Neuroscience,5,3
2020,jour.1041030,Gut Microbes,5,1
2020,jour.1036729,Clinical Journal of the American Society of Nephrology,5,1
2019,jour.1112432,Ophthalmic Epidemiology,5,1
2019,jour.1294844,Molecular Cancer Research,5,3
2018,jour.1102933,Journal of Sleep Research,5,2
2018,jour.1312220,The Journals of Gerontology Series B,5,1
2018,jour.1052714,Biological Psychiatry Cognitive Neuroscience and Neuroimaging,5,1
2020,jour.1039418,Diabetes & Metabolic Syndrome Clinical Research & Reviews,5,4
2018,jour.1007032,Upsala Journal of Medical Sciences,5,1
2018,jour.1112432,Ophthalmic Epidemiology,5,2
2020,jour.1319875,International Journal of Circumpolar Health,5,2
2020,jour.1029997,Genes Brain & Behavior,5,1
2020,jour.1032549,PLOS Biology,5,1
2019,jour.1052304,European Urology Focus,5,2
2018,jour.1089335,Clinical Cardiology,5,3
2018,jour.1018525,Digestive Diseases and Sciences,5,1
2019,jour.1089577,Nutrition and Cancer,5,2
2020,jour.1358076,Oral Oncology,5,2
2020,jour.1017077,Biometrics,5,1
2018,jour.1029798,Molecular & Cellular Proteomics,5,1
2020,jour.1044626,Journal of Community Genetics,5,1
2020,jour.1096282,Microbial Pathogenesis,5,2
2018,jour.1044069,Cancer Genetics,5,3
2018,jour.1358076,Oral Oncology,5,3
2019,jour.1102933,Journal of Sleep Research,5,2
2018,jour.1032549,PLOS Biology,5,1
2019,jour.1319529,Journal for the Measurement of Physical Behaviour,5,2
2020,jour.1319529,Journal for the Measurement of Physical Behaviour,5,1
2018,jour.1044626,Journal of Community Genetics,5,1
2020,jour.1089577,Nutrition and Cancer,5,1
2020,jour.1097054,American Journal of Preventive Medicine,5,1
2019,jour.1031766,Journal of the National Comprehensive Cancer Network,5,3
2018,jour.1036729,Clinical Journal of the American Society of Nephrology,5,2
2018,jour.1039499,Primary Care Diabetes,5,1
2018,jour.1017077,Biometrics,5,3
2020,jour.1089641,Calcified Tissue International,5,2
2019,jour.1070789,Croatian Medical Journal,5,2
2019,jour.1023731,GeroScience,5,1
2020,jour.1014183,The Journal of Steroid Biochemistry and Molecular Biology,5,3
2019,jour.1014183,The Journal of Steroid Biochemistry and Molecular Biology,5,2
2020,jour.1052304,European Urology Focus,5,1
2020,jour.1092815,Journal of Cerebral Blood Flow & Metabolism,5,1
2019,jour.1097054,American Journal of Preventive Medicine,5,1
2020,jour.1052714,Biological Psychiatry Cognitive Neuroscience and Neuroimaging,5,1
2018,jour.1070789,Croatian Medical Journal,5,1
2018,jour.1040340,Circulation Heart Failure,5,2
2019,jour.1029997,Genes Brain & Behavior,5,1
2020,jour.1100405,Psychological Science,5,1
2019,jour.1100405,Psychological Science,5,3
2020,jour.1023731,GeroScience,5,2
2019,jour.1096282,Microbial Pathogenesis,5,2
2020,jour.1093461,Statistics in Medicine,5,3
2019,jour.1041209,Circulation Cardiovascular Interventions,5,3
2019,jour.1114563,Parkinsonism & Related Disorders,5,2
2019,jour.1029798,Molecular & Cellular Proteomics,5,2
2019,jour.1018525,Digestive Diseases and Sciences,5,1
2019,jour.1017281,Behaviour Research and Therapy,5,4
2018,jour.1047921,Annals of the American Thoracic Society,5,2
2020,jour.1298411,The Lancet Child & Adolescent Health,5,2
2019,jour.1017077,Biometrics,5,1
2018,jour.1017365,Archives of Gynecology and Obstetrics,5,3
2019,jour.1093461,Statistics in Medicine,5,2
2019,jour.1032549,PLOS Biology,5,3
2020,jour.1048993,Frontiers in Public Health,5,2
2019,jour.1007032,Upsala Journal of Medical Sciences,5,4
2020,jour.1081605,The Journal of Rheumatology,5,3
2019,jour.1089641,Calcified Tissue International,5,1
2018,jour.1034526,Global Heart,5,2
2020,jour.1070789,Croatian Medical Journal,5,2
2020,jour.1039499,Primary Care Diabetes,5,3
2019,jour.1091386,Appetite,5,2
2019,jour.1043594,Clinical and Translational Gastroenterology,5,2
2019,jour.1114940,Biology of Blood and Marrow Transplantation,5,2
2018,jour.1041209,Circulation Cardiovascular Interventions,5,2
2019,jour.1052714,Biological Psychiatry Cognitive Neuroscience and Neuroimaging,5,3
2019,jour.1097727,Lung Cancer,5,2
2018,jour.1052304,European Urology Focus,5,2
2020,jour.1312220,The Journals of Gerontology Series B,5,2
2018,jour.1115352,Biomarkers,5,2
2018,jour.1089577,Nutrition and Cancer,5,2
2020,jour.1294844,Molecular Cancer Research,5,1
2019,jour.1312070,Journal of Medical Internet Research,5,2
2020,jour.1016936,Acta Obstetricia Et Gynecologica Scandinavica,5,2
2019,jour.1115352,Biomarkers,5,1
2019,jour.1327448,Frontiers in Neuroscience,5,1
2019,jour.1043096,Frontiers in Aging Neuroscience,5,1
2019,jour.1009619,Journal of the American Statistical Association,5,3
2018,jour.1092815,Journal of Cerebral Blood Flow & Metabolism,5,2
2019,jour.1045682,Blood Cancer Journal,5,3
2019,jour.1101273,Psychiatric Genetics,5,3
2020,jour.1086960,Progress in Neuro-Psychopharmacology and Biological Psychiatry,5,3
2019,jour.1100814,Annals of Epidemiology,5,1
2019,jour.1055549,Seminars in Arthritis and Rheumatism,5,1
2018,jour.1092307,Anticancer Research,5,3
2018,jour.1039047,BMC Proceedings,5,5
2020,jour.1089335,Clinical Cardiology,5,1
2020,jour.1040340,Circulation Heart Failure,5,1
2019,jour.1041030,Gut Microbes,5,2
2018,jour.1014214,Neuropediatrics,5,5
2019,jour.1312220,The Journals of Gerontology Series B,5,2
2020,jour.1031766,Journal of the National Comprehensive Cancer Network,5,2
2018,jour.1029997,Genes Brain & Behavior,5,3
2020,jour.1055549,Seminars in Arthritis and Rheumatism,5,2
2018,jour.1028990,Current Diabetes Reports,5,2
2019,jour.1041422,Journal of Diabetes,5,3
2020,jour.1114563,Parkinsonism & Related Disorders,5,3
2020,jour.1028990,Current Diabetes Reports,5,1
2019,jour.1036729,Clinical Journal of the American Society of Nephrology,5,2
2019,jour.1089335,Clinical Cardiology,5,1
2018,jour.1097054,American Journal of Preventive Medicine,5,3
2019,jour.1092815,Journal of Cerebral Blood Flow & Metabolism,5,2
2020,jour.1018525,Digestive Diseases and Sciences,5,3
2019,jour.1028990,Current Diabetes Reports,5,2
2020,jour.1115352,Biomarkers,5,2
2020,jour.1034526,Global Heart,5,3
2019,jour.1039418,Diabetes & Metabolic Syndrome Clinical Research & Reviews,5,1
2019,jour.1047921,Annals of the American Thoracic Society,5,1
2018,jour.1042492,mBio,5,2
2018,jour.1097727,Lung Cancer,5,1
2018,jour.1100405,Psychological Science,5,1
2018,jour.1327448,Frontiers in Neuroscience,5,4
2018,jour.1041030,Gut Microbes,5,2
2019,jour.1319875,International Journal of Circumpolar Health,5,1
2018,jour.1319529,Journal for the Measurement of Physical Behaviour,5,2
2019,jour.1011409,Human Heredity,5,2
2019,jour.1092307,Anticancer Research,5,2
2019,jour.1024251,BMC Genetics,5,1
2019,jour.1040340,Circulation Heart Failure,5,2
2020,jour.1045682,Blood Cancer Journal,5,1
2018,jour.1092175,TumorDiagnostik & Therapie,5,2
2018,jour.1023731,GeroScience,5,2
2020,jour.1017365,Archives of Gynecology and Obstetrics,5,2
2020,jour.1029798,Molecular & Cellular Proteomics,5,2
2018,jour.1294844,Molecular Cancer Research,5,1
2018,jour.1024251,BMC Genetics,5,4
2020,jour.1091386,Appetite,5,3
2018,jour.1358850,International Journal of Bipolar Disorders,4,2
2018,jour.1295039,JAIDS Journal of Acquired Immune Deficiency Syndromes,4,2
2019,jour.1297378,BJOG An International Journal of Obstetrics & Gynaecology,4,2
2019,jour.1027203,Journal of Cellular and Molecular Medicine,4,1
2019,jour.1092645,American Journal of Nephrology,4,2
2019,jour.1035853,Pediatric Obesity,4,2
2018,jour.1051822,npj Schizophrenia,4,1
2019,jour.1044677,Pregnancy Hypertension,4,1
2019,jour.1102945,Psycho-Oncology,4,1
2018,jour.1297499,Arthritis Research & Therapy,4,2
2018,jour.1042939,Cell Death & Disease,4,1
2018,jour.1094560,Journal of Sports Sciences,4,1
2019,jour.1000063,Acta Oncologica,4,2
2019,jour.1018535,Annals of Human Biology,4,1
2018,jour.1054337,European Journal of Clinical Pharmacology,4,2
2018,jour.1039457,BMC Research Notes,4,2
2019,jour.1062267,Journal of Medicinal Chemistry,4,1
2018,jour.1036451,Radiation Oncology,4,1
2019,jour.1042939,Cell Death & Disease,4,2
2019,jour.1021880,Pharmacogenomics,4,1
2018,jour.1045210,Cancer Discovery,4,3
2019,jour.1102620,Quality of Life Research,4,1
2019,jour.1100396,Neurogastroenterology & Motility,4,2
2018,jour.1032802,Journal of Physical Activity and Health,4,1
2019,jour.1085446,Thrombosis and Haemostasis,4,2
2019,jour.1051026,Royal Society Open Science,4,2
2019,jour.1031390,Cancer Research and Treatment,4,4
2019,jour.1052536,ESC Heart Failure,4,2
2018,jour.1012720,Journal of Public Health,4,1
2019,jour.1114286,Multiple Sclerosis Journal,4,3
2018,jour.1100487,Current Opinion in Lipidology,4,3
2019,jour.1017847,Journal of Pharmacology and Experimental Therapeutics,4,1
2019,jour.1018204,Obstetrical & Gynecological Survey,4,1
2019,jour.1055382,Clinica Chimica Acta,4,1
2019,jour.1045210,Cancer Discovery,4,1
2018,jour.1077253,Medicine,4,3
2019,jour.1011665,The Journal of Pathology,4,1
2018,jour.1027203,Journal of Cellular and Molecular Medicine,4,3
2019,jour.1045773,OncoImmunology,4,1
2018,jour.1062267,Journal of Medicinal Chemistry,4,3
2019,jour.1093601,The Journal of Heart and Lung Transplantation,4,4
2019,jour.1031526,Current Vascular Pharmacology,4,4
2019,jour.1327616,European Urology Oncology,4,4
2019,jour.1098683,Journal of Autoimmunity,4,1
2019,jour.1092859,Toxicological Sciences,4,2
2018,jour.1040339,Circulation Cardiovascular Imaging,4,1
2019,jour.1112054,Immunity,4,2
2019,jour.1094560,Journal of Sports Sciences,4,1
2018,jour.1024955,BMC Pulmonary Medicine,4,1
2018,jour.1085446,Thrombosis and Haemostasis,4,1
2019,jour.1017782,European Journal of Obstetrics & Gynecology and Reproductive Biology,4,3
2019,jour.1088956,Hearing Research,4,1
2019,jour.1295039,JAIDS Journal of Acquired Immune Deficiency Syndromes,4,1
2018,jour.1045773,OncoImmunology,4,2
2018,jour.1018204,Obstetrical & Gynecological Survey,4,2
2019,jour.1284522,Birth Defects Research,4,1
2018,jour.1118252,Journal of Clinical Densitometry,4,3
2019,jour.1113451,Journal of Cardiac Failure,4,3
2019,jour.1097143,Alimentary Pharmacology & Therapeutics,4,1
2018,jour.1044598,Frontiers in Psychology,4,2
2018,jour.1050038,Open Heart,4,2
2019,jour.1113568,Neurobiology of Disease,4,2
2018,jour.1028525,Respiratory Research,4,2
2019,jour.1112196,Reproductive Sciences,4,1
2019,jour.1300099,HemaSphere,4,4
2019,jour.1345568,Respiratory Medicine,4,1
2019,jour.1284288,Asia-Pacific Journal of Ophthalmology,4,1
2018,jour.1039144,Archives of Osteoporosis,4,3
2019,jour.1118252,Journal of Clinical Densitometry,4,1
2018,jour.1092102,The Prostate,4,4
2019,jour.1050038,Open Heart,4,2
2019,jour.1008333,Huisarts en wetenschap,4,1
2019,jour.1115542,The Oncologist,4,2
2019,jour.1042158,Diabetes Metabolic Syndrome and Obesity Targets and Therapy,4,1
2019,jour.1022266,Annual Review of Genomics and Human Genetics,4,2
2020,jour.1100487,Current Opinion in Lipidology,4,1
2018,jour.1000063,Acta Oncologica,4,1
2020,jour.1017752,Journal of the Neurological Sciences,4,2
2020,jour.1092645,American Journal of Nephrology,4,1
2018,jour.1032123,Philosophical Transactions of the Royal Society B Biological Sciences,4,1
2020,jour.1044598,Frontiers in Psychology,4,1
2020,jour.1018535,Annals of Human Biology,4,2
2018,jour.1102945,Psycho-Oncology,4,2
2020,jour.1284288,Asia-Pacific Journal of Ophthalmology,4,3
2019,jour.1039457,BMC Research Notes,4,2
2018,jour.1098208,Modern Pathology,4,1
2020,jour.1297378,BJOG An International Journal of Obstetrics & Gynaecology,4,2
2018,jour.1034015,Drug Discovery Today,4,1
2018,jour.1052556,European Heart Journal - Cardiovascular Pharmacotherapy,4,1
2018,jour.1050825,The Lancet Haematology,4,3
2018,jour.1101448,Melanoma Research,4,2
2020,jour.1030970,European Journal of Sport Science,4,2
2020,jour.1113568,Neurobiology of Disease,4,2
2018,jour.1102620,Quality of Life Research,4,2
2020,jour.1102945,Psycho-Oncology,4,1
2020,jour.1011665,The Journal of Pathology,4,1
2019,jour.1098208,Modern Pathology,4,2
2019,jour.1094069,Urologic Oncology Seminars and Original Investigations,4,2
2019,jour.1327676,Journal of Global Health Reports,4,4
2020,jour.1020976,Neoplasia,4,1
2018,jour.1091415,Personality and Individual Differences,4,3
2019,jour.1024940,BMC Medical Research Methodology,4,1
2018,jour.1100396,Neurogastroenterology & Motility,4,1
2018,jour.1097143,Alimentary Pharmacology & Therapeutics,4,1
2020,jour.1115542,The Oncologist,4,2
2020,jour.1042158,Diabetes Metabolic Syndrome and Obesity Targets and Therapy,4,3
2018,jour.1099526,Archives of Gerontology and Geriatrics,4,4
2020,jour.1012720,Journal of Public Health,4,1
2020,jour.1313740,Diabetes & Metabolism,4,2
2018,jour.1052287,International Journal of Neonatal Screening,4,1
2020,jour.1051026,Royal Society Open Science,4,2
2018,jour.1044677,Pregnancy Hypertension,4,3
2020,jour.1098683,Journal of Autoimmunity,4,1
2019,jour.1033252,Human Genomics,4,4
2019,jour.1024955,BMC Pulmonary Medicine,4,1
2019,jour.1036451,Radiation Oncology,4,2
2019,jour.1018340,Radiology,4,1
2020,jour.1294819,Clinical Genitourinary Cancer,4,1
2018,jour.1313740,Diabetes & Metabolism,4,2
2020,jour.1045793,Brain and Behavior,4,2
2019,jour.1032802,Journal of Physical Activity and Health,4,2
2020,jour.1094560,Journal of Sports Sciences,4,2
2019,jour.1030970,European Journal of Sport Science,4,2
2020,jour.1042939,Cell Death & Disease,4,1
2019,jour.1029148,Netherlands Heart Journal,4,4
2018,jour.1057691,Clinical and Experimental Optometry,4,1
2020,jour.1098208,Modern Pathology,4,1
2018,jour.1112196,Reproductive Sciences,4,3
2019,jour.1032123,Philosophical Transactions of the Royal Society B Biological Sciences,4,2
2020,jour.1295039,JAIDS Journal of Acquired Immune Deficiency Syndromes,4,1
2020,jour.1100396,Neurogastroenterology & Motility,4,1
2020,jour.1112054,Immunity,4,1
2018,jour.1103190,Journal of Glaucoma,4,2
2019,jour.1051822,npj Schizophrenia,4,1
2019,jour.1101448,Melanoma Research,4,1
2020,jour.1018204,Obstetrical & Gynecological Survey,4,1
2018,jour.1018340,Radiology,4,2
2018,jour.1017847,Journal of Pharmacology and Experimental Therapeutics,4,1
2020,jour.1021880,Pharmacogenomics,4,1
2020,jour.1094724,Vaccine,4,2
2018,jour.1294819,Clinical Genitourinary Cancer,4,1
2018,jour.1094724,Vaccine,4,2
2020,jour.1102620,Quality of Life Research,4,1
2018,jour.1040716,EMBO Molecular Medicine,4,2
2018,jour.1045793,Brain and Behavior,4,2
2019,jour.1358850,International Journal of Bipolar Disorders,4,1
2020,jour.1097143,Alimentary Pharmacology & Therapeutics,4,2
2018,jour.1112054,Immunity,4,1
2020,jour.1000063,Acta Oncologica,4,1
2019,jour.1028525,Respiratory Research,4,1
2019,jour.1021175,Current Cardiology Reports,4,3
2020,jour.1085446,Thrombosis and Haemostasis,4,1
2020,jour.1057691,Clinical and Experimental Optometry,4,1
2018,jour.1053721,Kidney International Reports,4,1
2020,jour.1035853,Pediatric Obesity,4,1
2020,jour.1052556,European Heart Journal - Cardiovascular Pharmacotherapy,4,3
2020,jour.1300598,Endocrinology Diabetes & Metabolism,4,1
2019,jour.1017752,Journal of the Neurological Sciences,4,2
2020,jour.1024955,BMC Pulmonary Medicine,4,2
2020,jour.1358850,International Journal of Bipolar Disorders,4,1
2019,jour.1294819,Clinical Genitourinary Cancer,4,2
2020,jour.1091415,Personality and Individual Differences,4,1
2018,jour.1284522,Birth Defects Research,4,2
2020,jour.1040339,Circulation Cardiovascular Imaging,4,1
2018,jour.1008333,Huisarts en wetenschap,4,1
2018,jour.1092645,American Journal of Nephrology,4,1
2020,jour.1039144,Archives of Osteoporosis,4,1
2018,jour.1017337,Comprehensive Psychiatry,4,2
2018,jour.1055382,Clinica Chimica Acta,4,3
2018,jour.1021961,Clinical Breast Cancer,4,4
2019,jour.1095822,Journal of Pediatric Endocrinology and Metabolism,4,2
2019,jour.1057691,Clinical and Experimental Optometry,4,2
2020,jour.1101448,Melanoma Research,4,1
2020,jour.1036451,Radiation Oncology,4,1
2018,jour.1345568,Respiratory Medicine,4,3
2019,jour.1044598,Frontiers in Psychology,4,1
2020,jour.1297499,Arthritis Research & Therapy,4,2
2020,jour.1024940,BMC Medical Research Methodology,4,3
2019,jour.1036847,International Journal of Stroke,4,3
2019,jour.1012720,Journal of Public Health,4,2
2020,jour.1051822,npj Schizophrenia,4,2
2020,jour.1052536,ESC Heart Failure,4,2
2019,jour.1050825,The Lancet Haematology,4,1
2018,jour.1319872,International Journal of Medical Microbiology,4,4
2019,jour.1300598,Endocrinology Diabetes & Metabolism,4,1
2018,jour.1300598,Endocrinology Diabetes & Metabolism,4,2
2020,jour.1017782,European Journal of Obstetrics & Gynecology and Reproductive Biology,4,1
2020,jour.1092859,Toxicological Sciences,4,1
2018,jour.1021175,Current Cardiology Reports,4,1
2018,jour.1092859,Toxicological Sciences,4,1
2020,jour.1028525,Respiratory Research,4,1
2020,jour.1284522,Birth Defects Research,4,1
2020,jour.1040792,Circulation Cardiovascular Quality and Outcomes,4,1
2020,jour.1114286,Multiple Sclerosis Journal,4,1
2020,jour.1045773,OncoImmunology,4,1
