researcher_id,pubs,full_name,citations_mean,altmetric_mean,last_pub_year,url
ur.014776460402.23,1,C Matthew Peterson,198.0,39.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014776460402.23
ur.014777255473.05,1,Quentin Szabo,46.0,103.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014777255473.05
ur.01364453336.69,1,Sebastian Ginzel,82.0,152.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01364453336.69
ur.0754342502.99,1,Kirsi Gröndahl-Yli-Hannuksela,24.0,130.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0754342502.99
ur.014777630757.42,1,Alice M Arnold,165.0,99.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014777630757.42
ur.0754336260.00,1,Jo Perkins,153.0,57.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0754336260.00
ur.014777747654.55,1,Devin McCabe,7.0,53.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014777747654.55
ur.015000373745.14,1,Martha Willcox,106.0,139.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015000373745.14
ur.015002454547.16,1,Robert C Green,340.0,652.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015002454547.16
ur.07543357177.62,1,Blanca E. Del-Rio-Navarro,161.0,116.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07543357177.62
ur.013644341612.02,1,Miquel Casas,258.0,289.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013644341612.02
ur.0754325136.87,1,William George Bernard,58.0,52.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0754325136.87
ur.07543043532.36,1,Judith Vivié,33.0,100.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07543043532.36
ur.07735351513.63,1,Amit Kaushik,51.0,230.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07735351513.63
ur.07542030361.15,1,Tao Jiang,240.0,46.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07542030361.15
ur.015016763673.40,1,Paulynn Suyin Chin,34.0,115.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015016763673.40
ur.01364204257.12,1,Christian Sutter,124.0,250.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01364204257.12
ur.0754045045.18,1,Ma Leah C Tantoco,25.0,21.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0754045045.18
ur.07736074375.59,1,Palmira Granados Moreno,1.0,69.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07736074375.59
ur.015035124541.97,1,Jin-Yan Huang,170.0,22.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015035124541.97
ur.015035427027.20,1,Dasa Bohaciakova,6.0,21.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015035427027.20
ur.0754024010.78,1,Hideyuki Takeuchi,49.0,52.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0754024010.78
ur.015040313623.06,1,Lynette R Bower,114.0,188.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015040313623.06
ur.0754003003.01,1,Qiong Luo,200.0,35.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0754003003.01
ur.013641755357.86,1,Di Wu,45.0,14.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013641755357.86
ur.0773611631.41,1,Bin Zhou,45.0,57.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0773611631.41
ur.015041354042.96,1,Alexandre F R Stewart,181.0,45.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015041354042.96
ur.07537747274.13,1,Corey Liebowitz,66.0,424.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07537747274.13
ur.0753762475.54,1,Nikhil Wagle,43.0,85.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0753762475.54
ur.01364137632.68,1,David Fraulino,71.0,8.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01364137632.68
ur.0753761213.35,1,Jukka-Pekka Mecklin,241.0,56.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0753761213.35
ur.0753734533.07,1,Evangelos Kiskinis,2.0,80.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0753734533.07
ur.0754054510.36,1,Sara Aibar,57.0,73.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0754054510.36
ur.015033512617.09,1,Eric J. Jacobs,67.0,178.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015033512617.09
ur.015017362267.06,1,Owen Carmichael,32.0,155.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015017362267.06
ur.07540550321.06,1,Haoran Zhu,1.0,35.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07540550321.06
ur.015020157564.00,1,Jeffrey E Lee,136.0,53.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015020157564.00
ur.07541702220.90,1,Matthias Brand,1.0,133.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07541702220.90
ur.015020262761.86,1,Jeremy Pike,269.0,130.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015020262761.86
ur.015020566067.36,1,William T Reynolds,67.0,133.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015020566067.36
ur.0754141514.40,1,Elizabeth Selvin,126.0,81.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0754141514.40
ur.0754077755.43,1,Michael C Summers,131.0,31.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0754077755.43
ur.01364263002.71,1,Yi Zhong,171.0,152.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01364263002.71
ur.07675236667.21,1,Xueqing Zou,47.0,72.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07675236667.21
ur.0754074512.84,1,Wenjing Miao,238.0,136.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0754074512.84
ur.07540735720.55,1,Wei J. Chen,48.0,130.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07540735720.55
ur.0754067531.02,1,Kazuhiro Maejima,310.0,78.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0754067531.02
ur.015023450334.38,1,Ad Geurts van Kessel,178.0,34.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015023450334.38
ur.01364227164.95,1,Gabriela Torres-Mejía,16.0,1001.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01364227164.95
ur.07735522362.08,1,Peter D Sly,140.0,243.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07735522362.08
ur.0754057160.96,1,Yorgo Modis,35.0,12.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0754057160.96
ur.0756156577.19,1,Marina Arcaro,340.0,652.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0756156577.19
ur.0756165531.41,1,Randall Wisser,60.0,75.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0756165531.41
ur.0756177635.81,1,Paul Ogrodowski,63.0,19.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0756177635.81
ur.0760272416.53,1,Russell C Dale,90.0,133.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760272416.53
ur.014475630657.41,1,Lamia Aouini,31.0,39.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014475630657.41
ur.014475702452.92,1,Jane Z Kuo,96.0,345.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014475702452.92
ur.0760337267.86,1,Jonàs Juan-Mateu,14.0,106.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760337267.86
ur.0772415114.32,1,Shan Xiao,1.0,35.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772415114.32
ur.01366374747.62,1,Veronika Akopian,244.0,25.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366374747.62
ur.014477072527.02,1,Kenneth S. Krauter,186.0,209.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014477072527.02
ur.0760307025.11,1,Karin Halina Greiser,128.0,642.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760307025.11
ur.014501315420.17,1,Jessica L. Torkelson,15.0,28.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014501315420.17
ur.0772242562.73,1,Karl Persson,146.0,52.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772242562.73
ur.0760270242.30,1,Matthew W. State,102.0,68.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760270242.30
ur.01366337745.78,1,Ashley Zehnder,134.0,31.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366337745.78
ur.0772444466.72,1,Zhongli Du,134.0,6.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772444466.72
ur.01366330242.66,1,Jorge de la Rosa,25.0,116.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366330242.66
ur.0760255162.33,1,Ylva Paulsson-Karlsson,124.0,420.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760255162.33
ur.07724466301.31,1,Ying Hu,100.0,43.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07724466301.31
ur.0772515114.96,1,Sabine Charrier,60.0,19.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772515114.96
ur.07603523477.51,1,Richard P Ebstein,70.0,74.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07603523477.51
ur.07723776521.10,1,Merdan Serin,203.0,60.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07723776521.10
ur.0772361044.54,1,Brion S Maher,390.0,260.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772361044.54
ur.07604230465.03,1,Anna Hofstad,110.0,119.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07604230465.03
ur.013664343424.25,1,Xuxu Ma,112.0,45.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013664343424.25
ur.014464021442.03,1,Stuart S Winter,247.0,89.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014464021442.03
ur.0772270175.59,1,Perry Evans,203.0,60.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772270175.59
ur.014464705437.02,1,Edward G Walczak,114.0,23.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014464705437.02
ur.07605465607.04,1,Steven H. Seeholzer,6.0,94.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07605465607.04
ur.0760545744.50,1,Koji Arihiro,310.0,78.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760545744.50
ur.014467535767.13,1,Wing H Wong,108.0,132.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014467535767.13
ur.0760521517.09,1,Taoying Zhou,254.0,18.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760521517.09
ur.0760461320.97,1,Hanina Hibshoosh,0.0,2.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760461320.97
ur.0772307563.33,1,Aaron Blair Bogutz,34.0,33.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772307563.33
ur.0772331733.16,1,Jason T. Huse,58.0,21.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772331733.16
ur.014473413432.70,1,Sander Pajusalu,13.0,11.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014473413432.70
ur.0760426612.20,1,Martine Tranchant,124.0,420.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760426612.20
ur.07604232114.41,1,Marc Jan Bonder,34.0,72.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07604232114.41
ur.0772340157.54,1,Robert N Baldassano,63.0,45.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772340157.54
ur.014503565747.96,1,Roxann Ingersoll,67.0,178.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014503565747.96
ur.0760245130.88,1,Konstantin Khetchoumian,56.0,105.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760245130.88
ur.01366305022.56,1,Lynn M. Schriml,3.0,93.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366305022.56
ur.0757737046.63,1,Constanze Bonifer,34.0,115.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0757737046.63
ur.0757733351.08,1,Nelson L S Tang,47.0,14.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0757733351.08
ur.0772572436.43,1,Urban Gullberg,31.0,44.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772572436.43
ur.01366147125.21,1,Sarah Smithson,46.0,57.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366147125.21
ur.014515244330.06,1,Jiawei Wang,48.0,47.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014515244330.06
ur.014515247321.18,1,Soichi Ogishima,61.0,39.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014515247321.18
ur.0757606243.02,1,Cees Waalwijk,31.0,39.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0757606243.02
ur.07576026375.66,1,Dylan H. de Vries,81.0,85.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07576026375.66
ur.0757565147.19,1,Jason F. Kreisberg,57.0,189.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0757565147.19
ur.0757555161.92,1,Matteo Cassina,107.0,1549.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0757555161.92
ur.01366141724.01,1,Henk Visscher,106.0,12.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366141724.01
ur.014517310140.39,1,Morten T. Nielsen,52.0,62.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014517310140.39
ur.014517432373.26,1,Carmen B. González-Blas,57.0,73.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014517432373.26
ur.014520060017.63,1,Jaana Hartiala,181.0,45.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014520060017.63
ur.014520462321.43,1,Oddur Ingimarsson,36.0,74.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014520462321.43
ur.014521120747.53,1,Dimitrios Avramopoulos,270.0,472.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014521120747.53
ur.01366155527.17,1,Masaharu Suzuki,128.0,53.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366155527.17
ur.01366167663.04,1,Margaux A Morrison,510.0,194.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366167663.04
ur.0772520322.28,1,Susan K Service,20.0,71.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772520322.28
ur.01366216160.11,1,Allison P. Heath,15.0,110.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366216160.11
ur.0760225416.17,1,Patricia Limousin,90.0,133.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760225416.17
ur.01366273060.12,1,Andrea Schäfer,42.0,12.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366273060.12
ur.0760205347.04,1,Emilio Donti,76.0,21.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760205347.04
ur.01366262341.56,1,Jana Zernant,53.0,200.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366262341.56
ur.0760205274.72,1,Chul-Kee Park,98.0,182.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760205274.72
ur.0760201175.45,1,Radovan Dvorsky,84.0,7.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760201175.45
ur.0760153625.73,1,Chiara Rasi,11.0,3.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760153625.73
ur.014506134475.66,1,Jie Zhang,18.0,177.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014506134475.66
ur.07601414740.31,1,Deeptha Girish,31.0,115.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07601414740.31
ur.014506354740.74,1,Joshua D. Hoffman,65.0,205.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014506354740.74
ur.014511124076.80,1,Harold Z. Wang,102.0,68.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014511124076.80
ur.0760134232.24,1,Ingo K. Mellinghoff,502.0,414.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760134232.24
ur.0760112021.80,1,Lorna Witty,214.0,106.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760112021.80
ur.0772552651.57,1,Fatima Al-Shahrour,30.0,17.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772552651.57
ur.0757767762.12,1,Antonella Di Pizio,54.0,31.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0757767762.12
ur.01366441313.50,1,Andrew K. Shiau,54.0,45.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366441313.50
ur.014462213527.16,1,Shimin Shuai,32.0,115.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014462213527.16
ur.014643012251.01,1,Ivan J. Johnson,56.0,123.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014643012251.01
ur.014432725357.54,1,Ronald C Petersen,340.0,652.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014432725357.54
ur.0771644262.98,1,Francesco Benedicenti,110.0,88.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0771644262.98
ur.014430645147.65,1,Lanying Shi,27.0,8.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014430645147.65
ur.014430733570.66,1,Anna Minkina,0.0,13.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014430733570.66
ur.014431142517.21,1,Zhen Zhao,32.0,13.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014431142517.21
ur.0771710140.49,1,Lea Mette Sommer,262.0,21.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0771710140.49
ur.0771767065.04,1,Liang Xiayuan,171.0,87.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0771767065.04
ur.014431734441.38,1,Lindsay Mollison,49.0,223.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014431734441.38
ur.0760721572.38,1,Daria Bunina,3.0,39.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760721572.38
ur.0772224526.31,1,Rainford Wilks,209.0,170.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772224526.31
ur.01366664074.77,1,Rory Bowden,55.0,74.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366664074.77
ur.0772014707.83,1,Katie Ashton,46.0,101.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772014707.83
ur.0772031543.91,1,Carlos Sanchez-Priego,37.0,46.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772031543.91
ur.013666510353.60,1,Katie Boucher,121.0,163.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013666510353.60
ur.014435366745.36,1,Mirna Sallaku,12.0,51.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014435366745.36
ur.014435631700.84,1,Daisuke Matsui,1.0,1.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014435631700.84
ur.0760701324.54,1,Pranav Yajnik,126.0,81.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760701324.54
ur.014425644774.13,1,Karla Rubio,15.0,44.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014425644774.13
ur.014425415063.65,1,Kirsty Jamieson,19.0,39.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014425415063.65
ur.0760736111.23,1,Judith B. Borja,63.0,858.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760736111.23
ur.014424356103.93,1,Christopher J. O’Donnell,51.0,97.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014424356103.93
ur.014417536172.72,1,Yoshinori Fukui,73.0,120.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014417536172.72
ur.014420225777.92,1,Yuqi Feng,45.0,14.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014420225777.92
ur.014420345500.69,1,Gaël Nicolas,138.0,26.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014420345500.69
ur.014420367566.90,1,Russell Schachar,406.0,842.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014420367566.90
ur.014421011710.06,1,Qiyue Ma,67.0,575.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014421011710.06
ur.0761035104.43,1,Elvis A. Akwo,51.0,97.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0761035104.43
ur.014422143347.00,1,Eskil Kreiner,161.0,116.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014422143347.00
ur.0761026703.92,1,Karen A Hunt,72.0,45.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0761026703.92
ur.01366722562.28,1,Ali Torkamani,122.0,352.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366722562.28
ur.0761013232.99,1,Olavi Pärssinen,76.0,359.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0761013232.99
ur.0760766067.78,1,Jane C Khan,510.0,194.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760766067.78
ur.07607502677.73,1,Hagop M. Kantarjian,58.0,85.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07607502677.73
ur.0760745536.64,1,Michelle L Nguyen,177.0,91.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760745536.64
ur.014423071741.33,1,Kristina N. Whisenhunt,76.0,359.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014423071741.33
ur.0760741642.23,1,Eric Kim,125.0,137.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760741642.23
ur.0772103447.95,1,Igor Korobko,87.0,227.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772103447.95
ur.01366616330.09,1,Dean Franckaert,68.0,191.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366616330.09
ur.01366572567.60,1,Hiroyuki Hatsuta,37.0,85.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366572567.60
ur.01366507622.18,1,Izabela Harabula,56.0,133.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366507622.18
ur.014451500200.11,1,Shunsuke Kimura,45.0,16.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014451500200.11
ur.0772175107.44,1,Khader Shameer,73.0,120.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772175107.44
ur.0772203711.59,1,Kathleen A Jablonski,75.0,122.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772203711.59
ur.014452761751.76,1,Lindsay Angus,35.0,19.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014452761751.76
ur.0760620143.04,1,Tanja Dujic,75.0,122.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760620143.04
ur.0760565437.62,1,Christof Sohn,340.0,104.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760565437.62
ur.014453435605.34,1,Brendan Reardon,15.0,122.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014453435605.34
ur.016232454004.29,1,Yanhong Liu,112.0,326.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016232454004.29
ur.014455232054.70,1,Alessandro Pezzini,119.0,118.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014455232054.70
ur.014455241740.03,1,Kyung Do Kim,342.0,221.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014455241740.03
ur.014460106605.28,1,Stephen E Hamby,240.0,46.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014460106605.28
ur.014461527466.09,1,William Astle,0.0,1.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014461527466.09
ur.01366503114.13,1,Michael R Hayden,106.0,12.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366503114.13
ur.0760565231.98,1,Deepak Reyon,244.0,25.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760565231.98
ur.0760564536.01,1,Seth H Cassel,87.0,29.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760564536.01
ur.014451216457.70,1,Sanna Timonen,203.0,48.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014451216457.70
ur.0772167276.98,1,Maud H W Starmans,247.0,70.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0772167276.98
ur.014442017474.20,1,Kara Colevas,4.0,14.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014442017474.20
ur.014450312452.43,1,Eisei Kondo,100.0,36.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014450312452.43
ur.014443344772.68,1,Audrey Goh,32.0,102.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014443344772.68
ur.014444066427.53,1,Temitope O. Keku,67.0,178.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014444066427.53
ur.014444132034.29,1,Pia R. Kamstrup,0.0,2.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014444132034.29
ur.014444462257.37,1,Wen Bin Wei,72.0,77.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014444462257.37
ur.014445760347.63,1,Abdullah Abu Jamea,30.0,69.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014445760347.63
ur.014447131452.09,1,Roderick A F MacLeod,84.0,7.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014447131452.09
ur.0760676073.22,1,Wen Tan,134.0,6.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760676073.22
ur.0760674635.49,1,Kunihito Gotoh,310.0,78.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760674635.49
ur.01366566267.17,1,Andrea von Berg,161.0,116.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366566267.17
