year,id,journal.id,journal.title
2019,pub.1112992047,jour.1101548,European Neuropsychopharmacology
2019,pub.1119890549,jour.1101548,European Neuropsychopharmacology
2019,pub.1119890119,jour.1101548,European Neuropsychopharmacology
2019,pub.1112984494,jour.1101548,European Neuropsychopharmacology
2019,pub.1112991559,jour.1101548,European Neuropsychopharmacology
2019,pub.1119890349,jour.1101548,European Neuropsychopharmacology
2019,pub.1119894329,jour.1101548,European Neuropsychopharmacology
2019,pub.1119895552,jour.1101548,European Neuropsychopharmacology
2019,pub.1119889748,jour.1101548,European Neuropsychopharmacology
2019,pub.1112991585,jour.1101548,European Neuropsychopharmacology
2019,pub.1112989287,jour.1101548,European Neuropsychopharmacology
2019,pub.1119886479,jour.1101548,European Neuropsychopharmacology
2019,pub.1112986464,jour.1101548,European Neuropsychopharmacology
2019,pub.1119892894,jour.1101548,European Neuropsychopharmacology
2019,pub.1112986913,jour.1101548,European Neuropsychopharmacology
2019,pub.1113004604,jour.1101548,European Neuropsychopharmacology
2019,pub.1112989418,jour.1101548,European Neuropsychopharmacology
2019,pub.1119886658,jour.1101548,European Neuropsychopharmacology
2019,pub.1112988263,jour.1101548,European Neuropsychopharmacology
2019,pub.1119891341,jour.1101548,European Neuropsychopharmacology
2019,pub.1119896027,jour.1101548,European Neuropsychopharmacology
2019,pub.1112984137,jour.1101548,European Neuropsychopharmacology
2019,pub.1112985910,jour.1101548,European Neuropsychopharmacology
2019,pub.1119904873,jour.1101548,European Neuropsychopharmacology
2019,pub.1125878423,jour.1276748,SSRN Electronic Journal
2019,pub.1125877771,jour.1276748,SSRN Electronic Journal
2019,pub.1125994714,jour.1284430,Wellcome Open Research
2019,pub.1112584408,jour.1030855,The Journal of the Royal College of Physicians of Edinburgh
2019,pub.1114358522,jour.1276748,SSRN Electronic Journal
2019,pub.1124443166,jour.1284398,Biomedical Genetics and Genomics
2019,pub.1118075836,jour.1276748,SSRN Electronic Journal
2019,pub.1125876864,jour.1276748,SSRN Electronic Journal
2019,pub.1117988932,jour.1298639,TheScienceBreaker
2019,pub.1119900870,jour.1101548,European Neuropsychopharmacology
2019,pub.1119892504,jour.1101548,European Neuropsychopharmacology
2019,pub.1119894387,jour.1101548,European Neuropsychopharmacology
2019,pub.1119887554,jour.1101548,European Neuropsychopharmacology
2019,pub.1121473619,jour.1284430,Wellcome Open Research
2019,pub.1117757138,jour.1276748,SSRN Electronic Journal
2019,pub.1117587556,jour.1276748,SSRN Electronic Journal
2019,pub.1118025257,jour.1051200,Molecular Neuropsychiatry
2019,pub.1112991310,jour.1101548,European Neuropsychopharmacology
2019,pub.1113012299,jour.1101548,European Neuropsychopharmacology
2019,pub.1119890399,jour.1101548,European Neuropsychopharmacology
2019,pub.1112990971,jour.1101548,European Neuropsychopharmacology
2019,pub.1119895566,jour.1101548,European Neuropsychopharmacology
2019,pub.1113008197,jour.1101548,European Neuropsychopharmacology
2019,pub.1119890627,jour.1101548,European Neuropsychopharmacology
2019,pub.1119891721,jour.1101548,European Neuropsychopharmacology
2019,pub.1112984132,jour.1101548,European Neuropsychopharmacology
2019,pub.1112988344,jour.1101548,European Neuropsychopharmacology
2019,pub.1112990334,jour.1101548,European Neuropsychopharmacology
2019,pub.1119888596,jour.1101548,European Neuropsychopharmacology
2019,pub.1119890665,jour.1101548,European Neuropsychopharmacology
2019,pub.1112989614,jour.1101548,European Neuropsychopharmacology
2019,pub.1119889206,jour.1101548,European Neuropsychopharmacology
2019,pub.1119891060,jour.1101548,European Neuropsychopharmacology
2019,pub.1119897378,jour.1101548,European Neuropsychopharmacology
2019,pub.1125877731,jour.1276748,SSRN Electronic Journal
2019,pub.1118046727,jour.1016914,Acta Dermato Venereologica
2019,pub.1122325919,jour.1047740,NeuroImage Clinical
2019,pub.1119886910,jour.1101548,European Neuropsychopharmacology
2019,pub.1112991319,jour.1101548,European Neuropsychopharmacology
2019,pub.1119891157,jour.1101548,European Neuropsychopharmacology
2019,pub.1112983478,jour.1101548,European Neuropsychopharmacology
2019,pub.1112984063,jour.1101548,European Neuropsychopharmacology
2019,pub.1112991590,jour.1101548,European Neuropsychopharmacology
2019,pub.1119897705,jour.1101548,European Neuropsychopharmacology
2019,pub.1119897472,jour.1101548,European Neuropsychopharmacology
2019,pub.1119888182,jour.1101548,European Neuropsychopharmacology
2019,pub.1119892441,jour.1101548,European Neuropsychopharmacology
2019,pub.1112989054,jour.1101548,European Neuropsychopharmacology
2019,pub.1119893940,jour.1101548,European Neuropsychopharmacology
2019,pub.1112990230,jour.1101548,European Neuropsychopharmacology
2019,pub.1119894802,jour.1101548,European Neuropsychopharmacology
2019,pub.1119893392,jour.1101548,European Neuropsychopharmacology
2019,pub.1112982939,jour.1101548,European Neuropsychopharmacology
2019,pub.1119893867,jour.1101548,European Neuropsychopharmacology
2019,pub.1112986869,jour.1101548,European Neuropsychopharmacology
2019,pub.1112991917,jour.1101548,European Neuropsychopharmacology
2019,pub.1119888022,jour.1101548,European Neuropsychopharmacology
2019,pub.1119890369,jour.1101548,European Neuropsychopharmacology
2019,pub.1119897006,jour.1101548,European Neuropsychopharmacology
2019,pub.1119887813,jour.1101548,European Neuropsychopharmacology
2019,pub.1125877229,jour.1276748,SSRN Electronic Journal
2019,pub.1125878089,jour.1276748,SSRN Electronic Journal
2019,pub.1119767371,jour.1319572,HRB Open Research
2019,pub.1119892630,jour.1101548,European Neuropsychopharmacology
2019,pub.1123583572,jour.1016766,Hormone Research in Paediatrics
2019,pub.1113230767,jour.1049352,Healthcare
2019,pub.1113762168,jour.1284430,Wellcome Open Research
2019,pub.1121894034,jour.1094154,Clinical and Experimental Rheumatology
2019,pub.1112982137,jour.1101548,European Neuropsychopharmacology
2019,pub.1119893753,jour.1101548,European Neuropsychopharmacology
2019,pub.1119894491,jour.1101548,European Neuropsychopharmacology
2019,pub.1119891021,jour.1101548,European Neuropsychopharmacology
2019,pub.1112983221,jour.1101548,European Neuropsychopharmacology
2019,pub.1112988619,jour.1101548,European Neuropsychopharmacology
2019,pub.1112990660,jour.1101548,European Neuropsychopharmacology
2019,pub.1119891884,jour.1101548,European Neuropsychopharmacology
2019,pub.1119891307,jour.1101548,European Neuropsychopharmacology
2019,pub.1119893403,jour.1101548,European Neuropsychopharmacology
2019,pub.1119889270,jour.1101548,European Neuropsychopharmacology
2019,pub.1119892423,jour.1101548,European Neuropsychopharmacology
2019,pub.1119912621,jour.1101548,European Neuropsychopharmacology
2019,pub.1112990597,jour.1101548,European Neuropsychopharmacology
2019,pub.1119892357,jour.1101548,European Neuropsychopharmacology
2019,pub.1119894485,jour.1101548,European Neuropsychopharmacology
2019,pub.1119889518,jour.1101548,European Neuropsychopharmacology
2019,pub.1119892176,jour.1101548,European Neuropsychopharmacology
2019,pub.1112989283,jour.1101548,European Neuropsychopharmacology
2019,pub.1112991429,jour.1101548,European Neuropsychopharmacology
2019,pub.1112983791,jour.1101548,European Neuropsychopharmacology
2019,pub.1119897611,jour.1101548,European Neuropsychopharmacology
2019,pub.1119888733,jour.1101548,European Neuropsychopharmacology
2019,pub.1119892011,jour.1101548,European Neuropsychopharmacology
2019,pub.1119890483,jour.1101548,European Neuropsychopharmacology
2019,pub.1119887888,jour.1101548,European Neuropsychopharmacology
2019,pub.1119889450,jour.1101548,European Neuropsychopharmacology
2019,pub.1112987962,jour.1101548,European Neuropsychopharmacology
2019,pub.1112987782,jour.1101548,European Neuropsychopharmacology
2019,pub.1112984262,jour.1101548,European Neuropsychopharmacology
2019,pub.1112992141,jour.1101548,European Neuropsychopharmacology
2019,pub.1119888143,jour.1101548,European Neuropsychopharmacology
2019,pub.1123354609,jour.1284430,Wellcome Open Research
2019,pub.1117650742,jour.1320659,Cancer Drug Resistance
2019,pub.1123131771,jour.1118428,Public Health Genomics
2019,pub.1117757789,jour.1276748,SSRN Electronic Journal
2019,pub.1120727480,jour.1017908,Psychosomatic Medicine
2019,pub.1112765952,jour.1284430,Wellcome Open Research
2019,pub.1119895419,jour.1101548,European Neuropsychopharmacology
2019,pub.1119894256,jour.1101548,European Neuropsychopharmacology
2019,pub.1119890377,jour.1101548,European Neuropsychopharmacology
2019,pub.1112981978,jour.1101548,European Neuropsychopharmacology
2019,pub.1112989962,jour.1101548,European Neuropsychopharmacology
2019,pub.1125878318,jour.1276748,SSRN Electronic Journal
2019,pub.1125876885,jour.1276748,SSRN Electronic Journal
2019,pub.1111799807,jour.1035741,Breast Care
2019,pub.1125878146,jour.1276748,SSRN Electronic Journal
2019,pub.1119892800,jour.1101548,European Neuropsychopharmacology
2019,pub.1121261511,jour.1319572,HRB Open Research
2019,pub.1120636209,jour.1284430,Wellcome Open Research
2019,pub.1112610848,jour.1082976,Proceedings of The Nutrition Society
2019,pub.1122392728,jour.1284430,Wellcome Open Research
2019,pub.1112991202,jour.1101548,European Neuropsychopharmacology
2019,pub.1112988696,jour.1101548,European Neuropsychopharmacology
2019,pub.1112729652,jour.1327782,Biocomputing
2019,pub.1112399928,jour.1092645,American Journal of Nephrology
2019,pub.1117757636,jour.1276748,SSRN Electronic Journal
2019,pub.1125878502,jour.1276748,SSRN Electronic Journal
2019,pub.1123469243,jour.1284430,Wellcome Open Research
2019,pub.1117929627,jour.1276748,SSRN Electronic Journal
2019,pub.1115022064,jour.1019810,Arquivos Brasileiros de Cardiologia
2019,pub.1107793080,jour.1051102,Cellular and Molecular Gastroenterology and Hepatology
2019,pub.1112984818,jour.1101548,European Neuropsychopharmacology
2019,pub.1116671001,jour.1040422,World Allergy Organization Journal
2019,pub.1112984350,jour.1101548,European Neuropsychopharmacology
2019,pub.1119891775,jour.1101548,European Neuropsychopharmacology
2019,pub.1112985949,jour.1101548,European Neuropsychopharmacology
2019,pub.1119896750,jour.1101548,European Neuropsychopharmacology
2019,pub.1112069742,jour.1101548,European Neuropsychopharmacology
2019,pub.1112984032,jour.1101548,European Neuropsychopharmacology
2019,pub.1119890401,jour.1101548,European Neuropsychopharmacology
2019,pub.1119896946,jour.1101548,European Neuropsychopharmacology
2019,pub.1112988395,jour.1101548,European Neuropsychopharmacology
2019,pub.1112990916,jour.1101548,European Neuropsychopharmacology
2019,pub.1119886795,jour.1101548,European Neuropsychopharmacology
2019,pub.1119893130,jour.1101548,European Neuropsychopharmacology
2019,pub.1112984092,jour.1101548,European Neuropsychopharmacology
2019,pub.1112985672,jour.1101548,European Neuropsychopharmacology
2019,pub.1112986443,jour.1101548,European Neuropsychopharmacology
2019,pub.1112989466,jour.1101548,European Neuropsychopharmacology
2019,pub.1112991616,jour.1101548,European Neuropsychopharmacology
2019,pub.1112982617,jour.1101548,European Neuropsychopharmacology
2019,pub.1112985397,jour.1101548,European Neuropsychopharmacology
2019,pub.1112986811,jour.1101548,European Neuropsychopharmacology
2019,pub.1119889212,jour.1101548,European Neuropsychopharmacology
2019,pub.1112988739,jour.1101548,European Neuropsychopharmacology
2019,pub.1119887152,jour.1101548,European Neuropsychopharmacology
2019,pub.1119890807,jour.1101548,European Neuropsychopharmacology
2019,pub.1119888621,jour.1101548,European Neuropsychopharmacology
2019,pub.1119891283,jour.1101548,European Neuropsychopharmacology
2019,pub.1119892052,jour.1101548,European Neuropsychopharmacology
2019,pub.1125878139,jour.1276748,SSRN Electronic Journal
2019,pub.1112984774,jour.1101548,European Neuropsychopharmacology
2019,pub.1119892754,jour.1101548,European Neuropsychopharmacology
2019,pub.1119889837,jour.1101548,European Neuropsychopharmacology
2019,pub.1119895190,jour.1101548,European Neuropsychopharmacology
2019,pub.1112984937,jour.1101548,European Neuropsychopharmacology
2019,pub.1119893686,jour.1101548,European Neuropsychopharmacology
2019,pub.1119893616,jour.1101548,European Neuropsychopharmacology
2019,pub.1119887998,jour.1101548,European Neuropsychopharmacology
2019,pub.1119887994,jour.1101548,European Neuropsychopharmacology
2019,pub.1113010854,jour.1047740,NeuroImage Clinical
2019,pub.1112982695,jour.1101548,European Neuropsychopharmacology
2019,pub.1112987656,jour.1101548,European Neuropsychopharmacology
2019,pub.1119888407,jour.1101548,European Neuropsychopharmacology
2019,pub.1119890927,jour.1101548,European Neuropsychopharmacology
2019,pub.1119888199,jour.1101548,European Neuropsychopharmacology
2019,pub.1119888512,jour.1101548,European Neuropsychopharmacology
2019,pub.1119889989,jour.1101548,European Neuropsychopharmacology
2019,pub.1112985296,jour.1101548,European Neuropsychopharmacology
2019,pub.1112991489,jour.1101548,European Neuropsychopharmacology
2019,pub.1112982876,jour.1101548,European Neuropsychopharmacology
2019,pub.1112990553,jour.1101548,European Neuropsychopharmacology
2019,pub.1119894671,jour.1101548,European Neuropsychopharmacology
2019,pub.1112986906,jour.1101548,European Neuropsychopharmacology
2019,pub.1125877235,jour.1276748,SSRN Electronic Journal
2019,pub.1113667532,jour.1102715,International Archives of Allergy and Immunology
2019,pub.1111414608,jour.1020039,Tijdschrift voor psychiatrie
2019,pub.1114808159,jour.1048608,Protocol Exchange
2019,pub.1112989148,jour.1101548,European Neuropsychopharmacology
2019,pub.1117588134,jour.1276748,SSRN Electronic Journal
2019,pub.1119895999,jour.1101548,European Neuropsychopharmacology
2019,pub.1112982799,jour.1101548,European Neuropsychopharmacology
2019,pub.1119951326,jour.1284430,Wellcome Open Research
2019,pub.1117913955,jour.1284430,Wellcome Open Research
2019,pub.1111954844,jour.1284430,Wellcome Open Research
2019,pub.1121261185,jour.1276748,SSRN Electronic Journal
2019,pub.1119895180,jour.1101548,European Neuropsychopharmacology
2019,pub.1119895433,jour.1101548,European Neuropsychopharmacology
2019,pub.1112017039,jour.1101548,European Neuropsychopharmacology
2019,pub.1112072541,jour.1101548,European Neuropsychopharmacology
2019,pub.1119893521,jour.1101548,European Neuropsychopharmacology
2019,pub.1119886515,jour.1101548,European Neuropsychopharmacology
2019,pub.1119888134,jour.1101548,European Neuropsychopharmacology
2019,pub.1119888262,jour.1101548,European Neuropsychopharmacology
2019,pub.1119888828,jour.1101548,European Neuropsychopharmacology
2019,pub.1119888146,jour.1101548,European Neuropsychopharmacology
2019,pub.1119890523,jour.1101548,European Neuropsychopharmacology
2019,pub.1119890643,jour.1101548,European Neuropsychopharmacology
2019,pub.1119891952,jour.1101548,European Neuropsychopharmacology
2019,pub.1112986407,jour.1101548,European Neuropsychopharmacology
2019,pub.1112990458,jour.1101548,European Neuropsychopharmacology
2019,pub.1112990710,jour.1101548,European Neuropsychopharmacology
2019,pub.1119888579,jour.1101548,European Neuropsychopharmacology
2019,pub.1112984538,jour.1101548,European Neuropsychopharmacology
2019,pub.1119896387,jour.1101548,European Neuropsychopharmacology
2019,pub.1119889127,jour.1101548,European Neuropsychopharmacology
2019,pub.1112984269,jour.1101548,European Neuropsychopharmacology
2019,pub.1112992160,jour.1101548,European Neuropsychopharmacology
2019,pub.1112987639,jour.1101548,European Neuropsychopharmacology
2019,pub.1112988264,jour.1101548,European Neuropsychopharmacology
2019,pub.1119895766,jour.1101548,European Neuropsychopharmacology
2019,pub.1119891034,jour.1101548,European Neuropsychopharmacology
2019,pub.1123225181,jour.1276748,SSRN Electronic Journal
2019,pub.1119894076,jour.1101548,European Neuropsychopharmacology
2019,pub.1119889816,jour.1101548,European Neuropsychopharmacology
2019,pub.1112986553,jour.1101548,European Neuropsychopharmacology
2019,pub.1112992053,jour.1101548,European Neuropsychopharmacology
2019,pub.1112988892,jour.1101548,European Neuropsychopharmacology
2019,pub.1112991365,jour.1101548,European Neuropsychopharmacology
2019,pub.1112988937,jour.1101548,European Neuropsychopharmacology
2019,pub.1119888166,jour.1101548,European Neuropsychopharmacology
2019,pub.1120345100,jour.1031526,Current Vascular Pharmacology
2019,pub.1125877209,jour.1276748,SSRN Electronic Journal
2019,pub.1122878730,jour.1284430,Wellcome Open Research
2019,pub.1122394866,jour.1039795,Obesity Facts
2019,pub.1119893400,jour.1101548,European Neuropsychopharmacology
2019,pub.1113265537,jour.1051102,Cellular and Molecular Gastroenterology and Hepatology
2018,pub.1111011017,jour.1293558,bioRxiv
2018,pub.1111044445,jour.1293558,bioRxiv
2018,pub.1107109485,jour.1091552,Carcinogenesis
2018,pub.1111899895,jour.1045244,2016 Computing in Cardiology Conference (CinC)
2018,pub.1110956742,jour.1293558,bioRxiv
2018,pub.1110959103,jour.1037553,PLoS ONE
2018,pub.1110930306,jour.1293558,bioRxiv
2018,pub.1110372840,jour.1051962,ACS Central Science
2018,pub.1110912241,jour.1034974,PLOS Genetics
2018,pub.1110854293,jour.1081531,JAMA
2018,pub.1110891985,jour.1293558,bioRxiv
2018,pub.1110884202,jour.1293558,bioRxiv
2018,pub.1110886118,jour.1044605,Genes
2018,pub.1107651049,jour.1091325,European Heart Journal
2018,pub.1110825115,jour.1045144,Frontiers in Genetics
2018,pub.1110820769,jour.1293558,bioRxiv
2018,pub.1110829534,jour.1293558,bioRxiv
2018,pub.1110835014,jour.1293558,bioRxiv
2018,pub.1110810636,jour.1293558,bioRxiv
2018,pub.1110813893,jour.1293558,bioRxiv
2018,pub.1110805302,jour.1293558,bioRxiv
2018,pub.1110808852,jour.1293558,bioRxiv
2018,pub.1110808732,jour.1293558,bioRxiv
2018,pub.1110807835,jour.1037553,PLoS ONE
2018,pub.1110813778,jour.1037553,PLoS ONE
2018,pub.1110832201,jour.1293558,bioRxiv
2018,pub.1110790661,jour.1017738,The Journal of Clinical Endocrinology & Metabolism
2018,pub.1110763489,jour.1037553,PLoS ONE
2018,pub.1110761236,jour.1293558,bioRxiv
2018,pub.1110760163,jour.1293558,bioRxiv
2018,pub.1110763525,jour.1041454,Science Translational Medicine
2018,pub.1110764772,jour.1037553,PLoS ONE
2018,pub.1110764631,jour.1293558,bioRxiv
2018,pub.1110764660,jour.1034974,PLOS Genetics
2018,pub.1110758233,jour.1034974,PLOS Genetics
2018,pub.1110762082,jour.1293558,bioRxiv
2018,pub.1110764859,jour.1293558,bioRxiv
2018,pub.1110516727,jour.1046624,Journal of the American Heart Association
2018,pub.1110706987,jour.1009570,Circulation
2018,pub.1110711937,jour.1082971,Proceedings of the National Academy of Sciences of the United States of America
2018,pub.1110750333,jour.1293558,bioRxiv
2018,pub.1110710476,jour.1319913,Cancer Research
2018,pub.1110756104,jour.1293558,bioRxiv
2018,pub.1110708554,jour.1113743,The Journals of Gerontology Series A
2018,pub.1110711729,jour.1293558,bioRxiv
2018,pub.1110754640,jour.1293558,bioRxiv
2018,pub.1110710338,jour.1037553,PLoS ONE
2018,pub.1104995647,jour.1358156,International Journal of Cancer
2018,pub.1110672447,jour.1045560,"G3: Genes, Genomes, Genetics"
2018,pub.1110650888,jour.1037553,PLoS ONE
2018,pub.1110589381,jour.1346339,Science
2018,pub.1110589379,jour.1346339,Science
2018,pub.1110589377,jour.1346339,Science
2018,pub.1110589375,jour.1346339,Science
2018,pub.1106988415,jour.1018982,Nucleic Acids Research
2018,pub.1107772710,jour.1018982,Nucleic Acids Research
2018,pub.1110589382,jour.1346339,Science
2018,pub.1110592858,jour.1147469,Icelandic Review of Politics & Administration
2018,pub.1110646804,jour.1293558,bioRxiv
2018,pub.1110646810,jour.1293558,bioRxiv
2018,pub.1110588681,jour.1027203,Journal of Cellular and Molecular Medicine
2018,pub.1110538990,jour.1007282,Cardiovascular Research
2018,pub.1110586420,jour.1293558,bioRxiv
2018,pub.1110593615,jour.1037553,PLoS ONE
2018,pub.1107700936,jour.1062267,Journal of Medicinal Chemistry
2018,pub.1105887449,jour.1091552,Carcinogenesis
2018,pub.1110575060,jour.1017088,CA A Cancer Journal for Clinicians
2018,pub.1107872520,jour.1016325,"Nephrology,Dialysis and Transplantation"
2018,pub.1108054052,jour.1119070,Journal of Alzheimer's Disease
2018,pub.1110533827,jour.1081531,JAMA
2018,pub.1110532239,jour.1040230,Frontiers in Human Neuroscience
2018,pub.1110516274,jour.1042492,mBio
2018,pub.1105177816,jour.1009570,Circulation
2018,pub.1110035034,jour.1098633,Molecular Carcinogenesis
2018,pub.1110513974,jour.1293558,bioRxiv
2018,pub.1110519469,jour.1037553,PLoS ONE
2018,pub.1107722529,jour.1312191,Journal of Clinical Oncology
2018,pub.1110505760,jour.1096585,Movement Disorders
2018,pub.1110513899,jour.1293558,bioRxiv
2018,pub.1110539391,jour.1293558,bioRxiv
2018,pub.1110518960,jour.1037553,PLoS ONE
2018,pub.1110486998,jour.1092102,The Prostate
2018,pub.1110487634,jour.1319882,Journal of Internal Medicine
2018,pub.1110455836,jour.1293558,bioRxiv
2018,pub.1110428768,jour.1005853,Circulation Research
2018,pub.1110446478,jour.1321825,JAMA Network Open
2018,pub.1106085939,jour.1029963,Journal of Proteome Research
2018,pub.1109783101,jour.1346339,Science
2018,pub.1110477331,jour.1044398,Frontiers in Neurology
2018,pub.1106118687,jour.1029963,Journal of Proteome Research
2018,pub.1110447035,jour.1089335,Clinical Cardiology
2018,pub.1110950761,jour.1321825,JAMA Network Open
2018,pub.1110455843,jour.1293558,bioRxiv
2018,pub.1107915769,jour.1091325,European Heart Journal
2018,pub.1106803586,jour.1358156,International Journal of Cancer
2018,pub.1110425573,jour.1293558,bioRxiv
2018,pub.1107916622,jour.1085025,Blood
2018,pub.1110395964,jour.1293558,bioRxiv
2018,pub.1110400262,jour.1034974,PLOS Genetics
2018,pub.1110378984,jour.1293558,bioRxiv
2018,pub.1110371079,jour.1115540,Molecular Psychiatry
2018,pub.1110379230,jour.1046624,Journal of the American Heart Association
2018,pub.1110403666,jour.1293558,bioRxiv
2018,pub.1110370577,jour.1028874,International Journal of Molecular Sciences
2018,pub.1110404182,jour.1293558,bioRxiv
2018,pub.1110384512,jour.1293558,bioRxiv
2018,pub.1110366823,jour.1045696,Frontiers in Oncology
2018,pub.1110364480,jour.1043096,Frontiers in Aging Neuroscience
2018,pub.1110375314,jour.1293558,bioRxiv
2018,pub.1110397072,jour.1293558,bioRxiv
2018,pub.1110348868,jour.1293558,bioRxiv
2018,pub.1110338321,jour.1132150,Complexity
2018,pub.1119346681,jour.1371339,arXiv
2018,pub.1103158051,jour.1100399,Leukemia & Lymphoma
2018,pub.1106932722,jour.1045773,OncoImmunology
2018,pub.1106392083,jour.1312191,Journal of Clinical Oncology
2018,pub.1105930419,jour.1087544,International Journal of Epidemiology
2018,pub.1101459518,jour.1012720,Journal of Public Health
2018,pub.1107668682,jour.1297394,JAMA Pediatrics
2018,pub.1110039014,jour.1032802,Journal of Physical Activity and Health
2018,pub.1105181826,jour.1297370,Rheumatology
2018,pub.1105598950,jour.1091325,European Heart Journal
2018,pub.1101490329,jour.1016325,"Nephrology,Dialysis and Transplantation"
2018,pub.1107731178,jour.1312191,Journal of Clinical Oncology
2018,pub.1105322946,jour.1358156,International Journal of Cancer
2018,pub.1105289606,jour.1358156,International Journal of Cancer
2018,pub.1101300825,jour.1102176,European Journal of Public Health
2018,pub.1110301624,jour.1047731,GigaScience
2018,pub.1110359945,jour.1042723,Nutrients
2018,pub.1104273313,jour.1087544,International Journal of Epidemiology
2018,pub.1099849879,jour.1087544,International Journal of Epidemiology
2018,pub.1105833042,jour.1017790,American Journal of Clinical Nutrition
2018,pub.1107766290,jour.1047255,JAMA Ophthalmology
2018,pub.1104413077,jour.1345383,Bioinformatics
2018,pub.1103997415,jour.1087544,International Journal of Epidemiology
2018,pub.1107953559,jour.1312353,JAMA Psychiatry
2018,pub.1110127285,jour.1047731,GigaScience
2018,pub.1105345199,jour.1119470,The International Journal of Neuropsychopharmacology
2018,pub.1105898228,jour.1017790,American Journal of Clinical Nutrition
2018,pub.1106546663,jour.1090493,American Journal of Epidemiology
2018,pub.1105302845,jour.1358156,International Journal of Cancer
2018,pub.1105984397,jour.1017738,The Journal of Clinical Endocrinology & Metabolism
2018,pub.1100902729,jour.1016325,"Nephrology,Dialysis and Transplantation"
2018,pub.1103798281,jour.1045337,Scientific Reports
2018,pub.1106835276,jour.1023790,BMC Genomics
2018,pub.1109913128,jour.1022375,Breast Cancer Research
2018,pub.1110351674,jour.1024947,BMC Medical Genetics
2018,pub.1101700511,jour.1284343,npj Science of Learning
2018,pub.1105110934,jour.1093892,Archives of Public Health
2018,pub.1105094078,jour.1033801,International Journal of Behavioral Nutrition and Physical Activity
2018,pub.1107254843,jour.1024632,BMC Cancer
2018,pub.1100864601,jour.1024955,BMC Pulmonary Medicine
2018,pub.1109761057,jour.1045337,Scientific Reports
2018,pub.1106628372,jour.1024952,BMC Psychiatry
2018,pub.1110761319,jour.1040124,Genome Medicine
2018,pub.1106141191,jour.1024943,BMC Geriatrics
2018,pub.1105781311,jour.1043282,Nature Communications
2018,pub.1101524319,jour.1054214,Psychological Medicine
2018,pub.1107306512,jour.1043282,Nature Communications
2018,pub.1103931808,jour.1043282,Nature Communications
2018,pub.1105731981,jour.1024632,BMC Cancer
2018,pub.1104412550,jour.1043282,Nature Communications
2018,pub.1110707234,jour.1043541,Clinical Epidemiology
2018,pub.1107997196,jour.1032566,Clinical Proteomics
2018,pub.1106339358,jour.1045271,Translational Psychiatry
2018,pub.1106310257,jour.1045337,Scientific Reports
2018,pub.1106352402,jour.1284343,npj Science of Learning
2018,pub.1106088153,jour.1045337,Scientific Reports
2018,pub.1103227818,jour.1045337,Scientific Reports
2018,pub.1110232125,jour.1033801,International Journal of Behavioral Nutrition and Physical Activity
2018,pub.1100917855,jour.1019815,British Journal of Ophthalmology
2018,pub.1100913004,jour.1034805,Particle and Fibre Toxicology
2018,pub.1103765544,jour.1045337,Scientific Reports
2018,pub.1104336747,jour.1045337,Scientific Reports
2018,pub.1106026156,jour.1043282,Nature Communications
2018,pub.1109782457,jour.1091367,Der Pathologe
2018,pub.1105832129,jour.1045337,Scientific Reports
2018,pub.1103541272,jour.1043282,Nature Communications
2018,pub.1107667044,jour.1045271,Translational Psychiatry
2018,pub.1092431140,jour.1017427,Educational and Psychological Measurement
2018,pub.1106858931,jour.1043282,Nature Communications
2018,pub.1104454607,jour.1045271,Translational Psychiatry
2018,pub.1105814085,jour.1043282,Nature Communications
2018,pub.1103148773,jour.1043282,Nature Communications
2018,pub.1110260657,jour.1017012,American Journal of Human Genetics
2018,pub.1107111941,jour.1024950,BMC Neurology
2018,pub.1110640679,jour.1043282,Nature Communications
2018,pub.1106061182,jour.1045271,Translational Psychiatry
2018,pub.1110155332,jour.1043282,Nature Communications
2018,pub.1110288642,jour.1045337,Scientific Reports
2018,pub.1103263799,jour.1043282,Nature Communications
2018,pub.1103404051,jour.1042271,Clinical Epigenetics
2018,pub.1104570292,jour.1045337,Scientific Reports
2018,pub.1103541332,jour.1045337,Scientific Reports
2018,pub.1103253742,jour.1045337,Scientific Reports
2018,pub.1110826629,jour.1048594,Acta Neuropathologica Communications
2018,pub.1107302476,jour.1077104,Journal of Medical Genetics
2018,pub.1104054692,jour.1045271,Translational Psychiatry
2018,pub.1107306502,jour.1043282,Nature Communications
2018,pub.1104428043,jour.1115540,Molecular Psychiatry
2018,pub.1104585023,jour.1043282,Nature Communications
2018,pub.1106352371,jour.1043282,Nature Communications
2018,pub.1107706449,jour.1023731,GeroScience
2018,pub.1110541840,jour.1312267,Journal of the Royal Society of Medicine
2018,pub.1110209904,jour.1048878,Microbiome
2018,pub.1104460380,jour.1017064,Arthritis & Rheumatology
2018,pub.1100220677,jour.1023439,Genome Biology
2018,pub.1100951747,jour.1045337,Scientific Reports
2018,pub.1084073853,jour.1052304,European Urology Focus
2018,pub.1106082023,jour.1089762,Journal of Affective Disorders
2018,pub.1104381151,jour.1043282,Nature Communications
2018,pub.1107318917,jour.1017004,American Heart Journal
2018,pub.1107126998,jour.1034467,Alzheimer's & Dementia
2018,pub.1107909264,jour.1137570,Psychiatry Research Neuroimaging
2018,pub.1105320309,jour.1015499,The Science of The Total Environment
2018,pub.1107258182,jour.1084523,European Urology
2018,pub.1104694075,jour.1101544,Current Opinion in Genetics & Development
