year,publisher,id,issn,journal.id,journal.title
2013,Springer Nature,pub.1026399277,"['0022-2461', '1573-4811', '1573-4803']",jour.1312116,Journal of Materials Science
2013,Elsevier,pub.1022173158,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2013,Wiley,pub.1062056856,"['0025-5793', '2041-7942']",jour.1137854,Mathematika
2013,Elsevier,pub.1007452657,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2013,The Japan Society for Technology and Plasticity,pub.1049538102,"['0038-1586', '1882-0166']",jour.1137984,Journal of the Japan Society for Technology of Plasticity
2013,Hindawi,pub.1013575654,"['1687-8434', '1687-8442']",jour.1327794,Advances in Materials Science and Engineering
2013,Scientific Research Publishing,pub.1019183690,"['2327-5219', '2327-5227']",jour.1141898,Journal of Computer and Communications
2013,Hindawi,pub.1012747783,"['1687-563X', '1687-5648']",jour.1046880,Advances in OptoElectronics
2013,The Korean Academy of Prosthodontics (KAMJE),pub.1048193775,"['2005-7806', '2005-7814']",jour.1042671,The Journal of Advanced Prosthodontics
2013,Elsevier,pub.1046466320,"['1875-3884', '1875-3892']",jour.1044218,Physics Procedia
2013,Royal Society of Chemistry (RSC),pub.1007090831,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2013,Royal Society of Chemistry (RSC),pub.1050714577,['2046-2069'],jour.1046724,RSC Advances
2013,Elsevier,pub.1031540807,"['1875-3884', '1875-3892']",jour.1044218,Physics Procedia
2013,Elsevier,pub.1028648298,['2212-8271'],jour.1137294,Procedia CIRP
2013,Elsevier,pub.1051316332,"['0007-8506', '1726-0604']",jour.1137140,CIRP Annals
2013,Hans Publishers,pub.1064599544,"['2161-0916', '2161-0924']",jour.1147595,Modern Physics
2013,Elsevier,pub.1004022327,['2212-8271'],jour.1137294,Procedia CIRP
2013,Elsevier,pub.1038501091,"['1875-3884', '1875-3892']",jour.1044218,Physics Procedia
2012,The Optical Society,pub.1065202341,['1094-4087'],jour.1030495,Optics Express
2012,The Optical Society,pub.1065128659,"['0003-6935', '1539-4522', '1559-128x']",jour.1327376,Applied Optics
2012,Public Library of Science (PLoS),pub.1014789366,['1932-6203'],jour.1037553,PLoS ONE
2012,Public Library of Science (PLoS),pub.1037545073,['1932-6203'],jour.1037553,PLoS ONE
2012,IOP Publishing,pub.1010773561,"['1742-6588', '1742-6596']",jour.1043366,Journal of Physics Conference Series
2012,"SPIE, the international society for optics and photonics",pub.1007782643,"['0091-3286', '1560-2303']",jour.1122763,Optical Engineering
2012,IOP Publishing,pub.1043124809,"['0960-1317', '1361-6439']",jour.1035150,Journal of Micromechanics and Microengineering
2012,Springer Nature,pub.1009758341,"['2095-0462', '2095-0470']",jour.1047919,Frontiers of Physics
2012,Elsevier,pub.1041848678,"['0143-8166', '1873-0302']",jour.1038957,Optics and Lasers in Engineering
2012,Springer Nature,pub.1014688346,"['2095-0462', '2095-0470']",jour.1047919,Frontiers of Physics
2012,Pleiades Publishing,pub.1019758231,"['0022-1279', '0044-460X', '1070-3632', '1608-3350']",jour.1109093,Russian Journal of General Chemistry
2012,Springer Nature,pub.1017153218,"['1059-9630', '1544-1016']",jour.1136229,Journal of Thermal Spray Technology
2012,Elsevier,pub.1034408410,"['1003-6326', '2210-3384']",jour.1320619,Transactions of Nonferrous Metals Society of China
2012,SAGE Publications,pub.1065265904,"['0003-7028', '1943-3530']",jour.1320598,Applied Spectroscopy
2012,Wiley,pub.1025979472,"['0145-8892', '1745-4549']",jour.1086844,Journal of Food Processing and Preservation
2012,Elsevier,pub.1031476818,"['0924-4247', '1873-3069']",jour.1030494,Sensors and Actuators A Physical
2012,Springer Nature,pub.1010935871,"['1687-1812', '1687-1820']",jour.1136165,Fixed Point Theory and Applications
2012,AIP Publishing,pub.1037519986,"['0022-2488', '1089-7658']",jour.1133657,Journal of Mathematical Physics
2012,Springer Nature,pub.1051511229,"['2095-0462', '2095-0470']",jour.1047919,Frontiers of Physics
2012,Springer Nature,pub.1005430000,"['2095-0462', '2095-0470']",jour.1047919,Frontiers of Physics
2012,Elsevier,pub.1021134547,"['0167-5729', '1879-274X']",jour.1044594,Surface Science Reports
2012,"SPIE, the international society for optics and photonics",pub.1046156193,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2012,IOP Publishing,pub.1010865514,"['0022-3727', '1361-6463']",jour.1054347,Journal of Physics D
2012,IOP Publishing,pub.1042387699,"['1742-6588', '1742-6596']",jour.1043366,Journal of Physics Conference Series
2012,IOP Publishing,pub.1044487794,"['1742-6588', '1742-6596']",jour.1043366,Journal of Physics Conference Series
2012,The Optical Society,pub.1065232849,"['0146-9592', '1539-4794']",jour.1087001,Optics Letters
2012,Laser Institute of America,pub.1070755691,"['1042-346X', '1938-1387']",jour.1102375,Journal of Laser Applications
2012,SAGE Publications,pub.1065265889,"['0003-7028', '1943-3530']",jour.1320598,Applied Spectroscopy
2012,Elsevier,pub.1051579394,"['0924-0136', '1873-4774']",jour.1038302,Journal of Materials Processing Technology
2012,Elsevier,pub.1046060863,"['0167-6695', '1872-6836', '0009-2541']",jour.1026405,Chemical Geology
2012,Elsevier,pub.1020770894,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2012,Astro,pub.1073754444,"['1612-2011', '1612-202X']",jour.1046926,Laser Physics Letters
2012,IOP Publishing,pub.1021342032,"['1748-6041', '1748-605X']",jour.1037558,Biomedical Materials
2012,Elsevier,pub.1013084925,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2012,Elsevier,pub.1007371304,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2012,Springer Nature,pub.1024416575,"['0377-9017', '1573-0530']",jour.1327584,Letters in Mathematical Physics
2012,Elsevier,pub.1052014723,"['0045-6535', '1879-1298']",jour.1015185,Chemosphere
2012,Taylor & Francis,pub.1037541012,"['2159-2527', '2159-2535']",jour.1045436,Biomatter
2012,Taylor & Francis,pub.1004604987,"['0267-0844', '1743-2944']",jour.1137524,Surface Engineering
2012,Wiley,pub.1017733396,"['1467-7644', '1467-7652']",jour.1033235,Plant Biotechnology Journal
2012,Taylor & Francis,pub.1015860535,"['0278-6826', '1521-7388']",jour.1130379,Aerosol Science and Technology
2012,Emerald,pub.1036316792,"['1355-2546', '1758-7670']",jour.1052037,Rapid Prototyping Journal
2012,The Optical Society,pub.1065128378,"['0003-6935', '1539-4522', '1559-128x']",jour.1327376,Applied Optics
2012,AIP Publishing,pub.1058059355,"['0021-8979', '1089-7550']",jour.1077136,Journal of Applied Physics
2012,IOP Publishing,pub.1050676769,"['0022-3727', '1361-6463']",jour.1054347,Journal of Physics D
2012,Springer Nature,pub.1004564049,"['0947-8396', '1432-0630']",jour.1022207,Applied Physics A
2012,Elsevier,pub.1039666574,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2012,Elsevier,pub.1027080234,"['0143-8166', '1873-0302']",jour.1038957,Optics and Lasers in Engineering
2012,Springer Nature,pub.1035635647,"['1059-9495', '1544-1024']",jour.1042007,Journal of Materials Engineering and Performance
2012,Elsevier,pub.1041257275,"['0169-4332', '1873-5584']",jour.1038686,Applied Surface Science
2012,Springer Nature,pub.1037737805,"['0946-2171', '1432-0649']",jour.1312262,Applied Physics B
2012,Annual Reviews,pub.1022762329,"['1523-9829', '1545-4274']",jour.1020782,Annual Review of Biomedical Engineering
2012,MDPI,pub.1044090552,['1996-1944'],jour.1044868,Materials
2012,Japan Society of Applied Physics,pub.1073835798,"['0021-4922', '1347-4065']",jour.1312269,Japanese Journal of Applied Physics
2012,Wiley,pub.1007746838,"['1552-4973', '1552-4981']",jour.1312091,Journal of Biomedical Materials Research Part B Applied Biomaterials
2012,Elsevier,pub.1023945640,"['0167-577X', '1873-4979']",jour.1042608,Materials Letters
2012,IOP Publishing,pub.1059151957,"['1674-1056', '2058-3834']",jour.1295208,Chinese Physics B
2012,Elsevier,pub.1017848697,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2012,Elsevier,pub.1001488268,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2012,Elsevier,pub.1011009014,"['1381-5148', '1873-166X']",jour.1041852,Reactive and Functional Polymers
2012,Elsevier,pub.1030809693,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2012,Elsevier,pub.1030937830,"['0925-4005', '1873-3077']",jour.1031133,Sensors and Actuators B Chemical
2012,Elsevier,pub.1013521027,"['0021-9290', '1873-2380']",jour.1010158,Journal of Biomechanics
2012,Elsevier,pub.1026267411,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2012,Elsevier,pub.1048797641,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2012,The Optical Society,pub.1065201032,['1094-4087'],jour.1030495,Optics Express
2012,American Chemical Society (ACS),pub.1056224403,"['1936-0851', '1936-086X']",jour.1038917,ACS Nano
2012,The Optical Society,pub.1065128131,"['0003-6935', '1539-4522', '1559-128x']",jour.1327376,Applied Optics
2012,Elsevier,pub.1027479574,"['1742-7061', '1878-7568']",jour.1034525,Acta Biomaterialia
2012,Elsevier,pub.1011520978,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2012,Elsevier,pub.1003418636,"['0928-4931', '1873-0191']",jour.1040557,Materials Science and Engineering C
2012,Elsevier,pub.1031927813,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2012,Springer Nature,pub.1040625313,"['1618-2642', '1618-2650']",jour.1358693,Analytical and Bioanalytical Chemistry
2012,American Vacuum Society,pub.1062176190,"['0734-2101', '1520-8559']",jour.1134073,Journal of Vacuum Science & Technology A Vacuum Surfaces and Films
2012,Springer Nature,pub.1021577594,"['0378-620X', '1420-8989']",jour.1136245,Integral Equations and Operator Theory
2012,The Optical Society,pub.1065128035,"['0003-6935', '1539-4522', '1559-128x']",jour.1327376,Applied Optics
2012,Astro,pub.1073754379,"['1612-2011', '1612-202X']",jour.1046926,Laser Physics Letters
2012,Springer Nature,pub.1003334715,"['1661-8254', '1661-8262']",jour.1136197,Complex Analysis and Operator Theory
2012,Elsevier,pub.1009504500,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2012,EDP Sciences,pub.1056918450,"['0004-6361', '1432-0746']",jour.1026093,Astronomy and Astrophysics
2012,Wiley,pub.1028909323,"['1612-8850', '1612-8869']",jour.1038269,Plasma Processes and Polymers
2012,Wiley,pub.1017163294,"['1612-8850', '1612-8869']",jour.1038269,Plasma Processes and Polymers
2012,Elsevier,pub.1021464435,"['0143-8166', '1873-0302']",jour.1038957,Optics and Lasers in Engineering
2012,"SPIE, the international society for optics and photonics",pub.1026739543,"['1932-5150', '1932-5134']",jour.1045031,Journal of Micro/Nanolithography MEMS and MOEMS
2012,The Optical Society,pub.1065174052,"['0740-3224', '1520-8540']",jour.1312240,Journal of the Optical Society of America B
2012,Elsevier,pub.1002281614,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2012,Elsevier,pub.1052376832,"['1364-6826', '1879-1824']",jour.1137251,Journal of Atmospheric and Solar-Terrestrial Physics
2012,Elsevier,pub.1047348859,"['1359-6454', '1873-2453']",jour.1039813,Acta Materialia
2012,Springer Nature,pub.1051351665,"['0021-9037', '1573-8647']",jour.1005931,Journal of Applied Spectroscopy
2012,Elsevier,pub.1036781362,"['1751-6161', '1878-0180']",jour.1039326,Journal of the Mechanical Behavior of Biomedical Materials
2012,The Optical Society,pub.1065127792,"['0003-6935', '1539-4522', '1559-128x']",jour.1327376,Applied Optics
2012,IOP Publishing,pub.1006496304,"['0963-0252', '1361-6595']",jour.1051195,Plasma Sources Science and Technology
2012,SAGE Publications,pub.1065265828,"['0003-7028', '1943-3530']",jour.1320598,Applied Spectroscopy
2012,Springer Nature,pub.1045440947,"['0723-4864', '1432-1114']",jour.1042183,Experiments in Fluids
2012,Elsevier,pub.1050767540,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2012,Springer Nature,pub.1018957346,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2012,Springer Nature,pub.1003716634,"['0947-8396', '1432-0630']",jour.1022207,Applied Physics A
2012,IOP Publishing,pub.1059059298,"['0256-307X', '1741-3540']",jour.1136900,Chinese Physics Letters
2012,American Chemical Society (ACS),pub.1055002322,"['0003-2700', '1520-6882']",jour.1345331,Analytical Chemistry
2012,AIP Publishing,pub.1058002020,"['0003-6951', '1077-3118']",jour.1125016,Applied Physics Letters
2012,The Optical Society,pub.1065127622,"['0003-6935', '1539-4522', '1559-128x']",jour.1327376,Applied Optics
2012,The Optical Society,pub.1065127626,"['0003-6935', '1539-4522', '1559-128x']",jour.1327376,Applied Optics
2012,The Optical Society,pub.1065127484,"['0003-6935', '1539-4522', '1559-128x']",jour.1327376,Applied Optics
2012,The Optical Society,pub.1065128690,"['0003-6935', '1539-4522', '1559-128x']",jour.1327376,Applied Optics
2012,The Optical Society,pub.1065128694,"['0003-6935', '1539-4522', '1559-128x']",jour.1327376,Applied Optics
2012,Elsevier,pub.1010895851,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2012,Elsevier,pub.1014118251,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2012,Korean Physical Society,pub.1021512377,"['0374-4884', '1976-8524']",jour.1042000,Journal of the Korean Physical Society
2012,AIP Publishing,pub.1058001427,"['0021-8979', '1089-7550']",jour.1077136,Journal of Applied Physics
2012,Springer Nature,pub.1023212914,"['2095-0233', '2095-0241']",jour.1136659,Frontiers of Mechanical Engineering
2012,Elsevier,pub.1022601787,"['0143-8166', '1873-0302']",jour.1038957,Optics and Lasers in Engineering
2012,,pub.1114884025,['0029-0297'],jour.1019856,日本口腔科学会雑誌
2012,Taylor & Francis,pub.1006886239,"['0278-6826', '1521-7388']",jour.1130379,Aerosol Science and Technology
2012,Elsevier,pub.1017777435,"['0963-9969', '1873-7145']",jour.1091687,Food Research International
2012,The Optical Society,pub.1065231493,"['0146-9592', '1539-4794']",jour.1087001,Optics Letters
2012,AIP Publishing,pub.1058000441,"['0003-6951', '1077-3118']",jour.1125016,Applied Physics Letters
2012,Elsevier,pub.1043593061,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2012,Taylor & Francis,pub.1091170150,"['0748-1896', '1536-1055', '1943-7641']",jour.1295082,Fusion Science & Technology
2012,Elsevier,pub.1039876205,"['1047-8477', '1095-8657']",jour.1100534,Journal of Structural Biology
2012,Elsevier,pub.1003834609,"['0889-9746', '1095-8622']",jour.1032310,Journal of Fluids and Structures
2012,Emerald,pub.1031453934,"['1355-2546', '1758-7670']",jour.1052037,Rapid Prototyping Journal
2012,IOP Publishing,pub.1059003425,"['0031-8949', '1402-4896']",jour.1055128,Physica Scripta
2012,Elsevier,pub.1041283147,"['1751-6161', '1878-0180']",jour.1039326,Journal of the Mechanical Behavior of Biomedical Materials
2012,American Physical Society (APS),pub.1060509599,"['2469-9926', '2469-9934', '1050-2947', '1094-1622']",jour.1053349,Physical Review A
2012,Elsevier,pub.1052825351,"['0168-1605', '1879-3460']",jour.1095028,International Journal of Food Microbiology
2012,Wiley,pub.1068737313,"['0022-3492', '1943-3670']",jour.1010997,Journal of Periodontology
2012,Springer Nature,pub.1014641056,"['0268-8921', '1435-604X']",jour.1096630,Lasers in Medical Science
2012,Elsevier,pub.1003693047,"['0168-1605', '1879-3460']",jour.1095028,International Journal of Food Microbiology
2012,Springer Nature,pub.1038714129,"['0947-8396', '1432-0630']",jour.1022207,Applied Physics A
2012,Wiley,pub.1052526118,"['1612-8850', '1612-8869']",jour.1038269,Plasma Processes and Polymers
2012,Springer Nature,pub.1032218256,"['0946-7076', '1432-1858']",jour.1294787,Microsystem Technologies
2012,Springer Nature,pub.1032324135,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2012,Royal Society of Chemistry (RSC),pub.1042773653,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2012,Wolters Kluwer,pub.1029066172,"['0970-9290', '1998-3603']",jour.1102048,Indian Journal of Dental Research
2012,Royal Society of Chemistry (RSC),pub.1016687589,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2012,Hindawi,pub.1029100193,['2090-7826'],jour.1153209,ISRN Optics
2012,Elsevier,pub.1016383690,"['1875-3884', '1875-3892']",jour.1044218,Physics Procedia
2012,Japan Society for Analytical Chemistry,pub.1013487886,['0525-1931'],jour.1012718,Bunseki Kagaku
2012,Begell House,pub.1068150380,"['1947-5764', '1947-5772']",jour.1043238,Plasma Medicine
2012,Royal Society of Chemistry (RSC),pub.1032318908,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2011,AIP Publishing,pub.1057997104,"['0021-8979', '1089-7550']",jour.1077136,Journal of Applied Physics
2011,American Chemical Society (ACS),pub.1055002091,"['0003-2700', '1520-6882']",jour.1345331,Analytical Chemistry
2011,Springer Nature,pub.1026185615,['2190-5444'],jour.1052877,The European Physical Journal Plus
2011,Springer Nature,pub.1031166550,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2011,Springer Nature,pub.1043184467,"['0306-8919', '1572-817X']",jour.1053336,Optical and Quantum Electronics
2011,AIP Publishing,pub.1057995892,['1932-1058'],jour.1038079,Biomicrofluidics
2011,American Physical Society (APS),pub.1040030199,"['2469-9926', '2469-9934', '1050-2947', '1094-1622']",jour.1053349,Physical Review A
2011,Elsevier,pub.1014361581,"['0143-8166', '1873-0302']",jour.1038957,Optics and Lasers in Engineering
2011,Elsevier,pub.1039833662,"['0017-9310', '1879-2189']",jour.1327455,International Journal of Heat and Mass Transfer
2011,Elsevier,pub.1042705467,"['0169-4332', '1873-5584']",jour.1038686,Applied Surface Science
2011,Wiley,pub.1019185150,"['1438-1656', '1527-2648']",jour.1043951,Advanced Engineering Materials
2011,Springer Nature,pub.1014638355,"['0018-0238', '0246-0211', '1424-0637', '1424-0661']",jour.1297524,Annales Henri Poincaré
2011,Springer Nature,pub.1022125362,"['1866-7910', '1866-7929']",jour.1136409,Food Engineering Reviews
2011,Elsevier,pub.1044972374,['0261-3069'],jour.1328589,Materials & Design
2011,AIP Publishing,pub.1026285937,['2158-3226'],jour.1045519,AIP Advances
2011,Mary Ann Liebert,pub.1059317025,"['1937-3368', '1937-3376']",jour.1039654,Tissue Engineering Part B Reviews
2011,Cambridge University Press (CUP),pub.1067966346,"['0883-7694', '1938-1425']",jour.1026145,MRS Bulletin
2011,IOP Publishing,pub.1033211113,"['1464-4266', '1741-3575', '0953-4075', '1361-6455']",jour.1016762,Journal of Physics B Atomic Molecular and Optical Physics
2011,Elsevier,pub.1001913655,"['0014-3057', '1873-1945']",jour.1120691,European Polymer Journal
2011,Institute of Electrical and Electronics Engineers (IEEE),pub.1061573039,"['1063-6536', '1558-0865']",jour.1033513,IEEE Transactions on Control Systems Technology
2011,Springer Nature,pub.1036527155,"['0947-8396', '1432-0630']",jour.1022207,Applied Physics A
2011,Institute of Electrical and Electronics Engineers (IEEE),pub.1061371986,"['1041-1135', '1941-0174']",jour.1033557,IEEE Photonics Technology Letters
2011,Elsevier,pub.1028525509,"['0370-1573', '1873-6270']",jour.1121012,Physics Reports
2011,IOP Publishing,pub.1002201632,"['1751-8113', '1361-6447', '1751-8121']",jour.1084797,Journal of Physics A: Mathematical and Theoretical
2011,The Optical Society,pub.1065197896,['1094-4087'],jour.1030495,Optics Express
2011,Springer Nature,pub.1041891318,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2011,Wiley,pub.1013155320,"['0895-2477', '1098-2760']",jour.1041817,Microwave and Optical Technology Letters
2011,Elsevier,pub.1009210022,['0011-8524'],jour.1017092,Dental Cadmos
2011,Elsevier,pub.1018419764,"['1751-6161', '1878-0180']",jour.1039326,Journal of the Mechanical Behavior of Biomedical Materials
2011,Elsevier,pub.1029772401,"['0921-5093', '1873-4936']",jour.1038065,Materials Science and Engineering A
2011,Institute of Electrical and Electronics Engineers (IEEE),pub.1061767434,"['0093-3813', '1939-9375']",jour.1031080,IEEE Transactions on Plasma Science
2011,Taylor & Francis,pub.1048991858,"['0267-0844', '1743-2944']",jour.1137524,Surface Engineering
2011,Taylor & Francis,pub.1007123097,"['0360-2559', '1532-2408', '1525-6111']",jour.1294778,Polymer-Plastics Technology and Engineering
2011,FapUNIFESP (SciELO),pub.1049554621,"['1516-1439', '1980-5373']",jour.1312373,Materials Research
2011,Emerald,pub.1005366025,"['1355-2546', '1758-7670']",jour.1052037,Rapid Prototyping Journal
2011,Elsevier,pub.1038860030,"['1526-6125', '2212-4616']",jour.1320081,Journal of Manufacturing Processes
2011,AIP Publishing,pub.1057988158,"['0022-2488', '1089-7658']",jour.1133657,Journal of Mathematical Physics
2011,Elsevier,pub.1012176459,"['0040-6090', '1879-2731']",jour.1039417,Thin Solid Films
2011,Springer Nature,pub.1036336729,"['1059-9495', '1544-1024']",jour.1042007,Journal of Materials Engineering and Performance
2011,Taylor & Francis,pub.1024433824,"['0278-6826', '1521-7388']",jour.1130379,Aerosol Science and Technology
2011,Elsevier,pub.1038071571,"['0143-8166', '1873-0302']",jour.1038957,Optics and Lasers in Engineering
2011,The Optical Society,pub.1065127017,"['0003-6935', '1539-4522']",jour.1327376,Applied Optics
2011,The Optical Society,pub.1065230527,"['0146-9592', '1539-4794']",jour.1087001,Optics Letters
2011,IOP Publishing,pub.1050650368,"['1742-6588', '1742-6596']",jour.1043366,Journal of Physics Conference Series
2011,Taylor & Francis,pub.1026587327,"['1042-6914', '1532-2475']",jour.1128665,Materials and Manufacturing Processes
2011,Springer Nature,pub.1008804163,"['1618-2642', '1618-2650']",jour.1358693,Analytical and Bioanalytical Chemistry
2011,Elsevier,pub.1003819686,"['1359-6454', '1873-2453']",jour.1039813,Acta Materialia
2011,Springer Nature,pub.1041186798,"['1618-2642', '1618-2650']",jour.1358693,Analytical and Bioanalytical Chemistry
2011,Wiley,pub.1013771805,"['1549-3296', '1552-4965']",jour.1034618,Journal of Biomedical Materials Research Part A
2011,"SPIE, the international society for optics and photonics",pub.1006415714,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2011,Japan Society of Applied Physics,pub.1073833800,"['0021-4922', '1347-4065']",jour.1312269,Japanese Journal of Applied Physics
2011,FapUNIFESP (SciELO),pub.1050646362,"['1678-5878', '1806-3691']",jour.1136734,Journal of the Brazilian Society of Mechanical Sciences and Engineering
2011,Japan Society of Applied Physics,pub.1063087029,"['0021-4922', '1347-4065']",jour.1312269,Japanese Journal of Applied Physics
2011,The Optical Society,pub.1065196853,['1094-4087'],jour.1030495,Optics Express
2011,"SPIE, the international society for optics and photonics",pub.1035638714,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2011,Laser Institute of America,pub.1070755372,"['1042-346X', '1938-1387']",jour.1102375,Journal of Laser Applications
2011,Elsevier,pub.1053599212,"['1742-7061', '1878-7568']",jour.1034525,Acta Biomaterialia
2011,Springer Nature,pub.1046995949,"['0947-8396', '1432-0630']",jour.1022207,Applied Physics A
2011,SAGE Publications,pub.1063883654,"['0954-4054', '2041-2975', '2041-1975']",jour.1053335,Proceedings of the Institution of Mechanical Engineers Part B Journal of Engineering Manufacture
2011,Springer Nature,pub.1002397242,"['1009-2757', '1674-733X', '1869-1919']",jour.1135989,Science China Information Sciences
2011,Elsevier,pub.1014542014,"['1044-5803', '1873-4189']",jour.1052492,Materials Characterization
2011,Pleiades Publishing,pub.1008660210,"['0021-8944', '1573-8620']",jour.1136652,Journal of Applied Mechanics and Technical Physics
2011,IOP Publishing,pub.1040595059,"['0022-3727', '1361-6463']",jour.1054347,Journal of Physics D
2011,Elsevier,pub.1002768677,"['0168-583X', '1872-9584']",jour.1125574,Nuclear Instruments and Methods in Physics Research Section B Beam Interactions with Materials and Atoms
2011,SAGE Publications,pub.1036920687,"['0142-3312', '1477-0369']",jour.1137934,Transactions of the Institute of Measurement and Control
2011,The Optical Society,pub.1065126616,"['0003-6935', '1539-4522']",jour.1327376,Applied Optics
2011,Emerald,pub.1008573496,"['1355-2546', '1758-7670']",jour.1052037,Rapid Prototyping Journal
2011,Elsevier,pub.1049095470,"['1742-7061', '1878-7568']",jour.1034525,Acta Biomaterialia
2011,Elsevier,pub.1047773770,"['0026-265X', '1095-9149']",jour.1017984,Microchemical Journal
2011,Springer Nature,pub.1039693599,"['0971-5894', '0974-0430']",jour.1038571,Physiology and Molecular Biology of Plants
2011,Elsevier,pub.1048649069,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2011,Springer Nature,pub.1027397603,"['0946-2171', '1432-0649']",jour.1312262,Applied Physics B
2011,Society for Applied Spectroscopy,pub.1103230035,"['0003-7028', '1943-3530']",jour.1320598,Applied Spectroscopy
2011,"SPIE, the international society for optics and photonics",pub.1035442186,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2011,"SPIE, the international society for optics and photonics",pub.1040112709,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2011,"SPIE, the international society for optics and photonics",pub.1024906855,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2011,"SPIE, the international society for optics and photonics",pub.1044705890,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2011,IOP Publishing,pub.1016943971,"['0022-3727', '1361-6463']",jour.1054347,Journal of Physics D
2011,Wiley,pub.1044473904,"['1433-7851', '1521-3773']",jour.1017044,Angewandte Chemie International Edition
2011,Wiley,pub.1029628455,"['0044-8249', '1521-3757']",jour.1023179,Angewandte Chemie
2011,Taylor & Francis,pub.1003760885,"['0278-6826', '1521-7388']",jour.1130379,Aerosol Science and Technology
2011,Elsevier,pub.1037135425,"['0143-8166', '1873-0302']",jour.1038957,Optics and Lasers in Engineering
2011,Laser Institute of America,pub.1070755357,"['1042-346X', '1938-1387']",jour.1102375,Journal of Laser Applications
2011,Elsevier,pub.1018582842,"['1359-0197', '1878-1020', '0969-806x']",jour.1096628,Radiation Physics and Chemistry
2011,Elsevier,pub.1017889568,"['0924-0136', '1873-4774']",jour.1038302,Journal of Materials Processing Technology
2011,Wiley,pub.1034356892,"['0196-8092', '1096-9101']",jour.1091449,Lasers in Surgery and Medicine
2011,Emerald,pub.1044019688,"['1355-2546', '1758-7670']",jour.1052037,Rapid Prototyping Journal
2011,Wiley,pub.1034506992,"['0935-9648', '1521-4095']",jour.1129018,Advanced Materials
2011,Elsevier,pub.1043061157,"['1751-6161', '1878-0180']",jour.1039326,Journal of the Mechanical Behavior of Biomedical Materials
2011,Elsevier,pub.1006744202,"['0375-9601', '1873-2429']",jour.1312058,Physics Letters A
2011,Springer Nature,pub.1015019456,"['0022-4715', '1572-9613']",jour.1040979,Journal of Statistical Physics
2011,Pleiades Publishing,pub.1039886577,"['1028-3358', '1562-6903']",jour.1136384,Doklady Physics
2011,Springer Nature,pub.1011144624,"['0946-2171', '1432-0649']",jour.1312262,Applied Physics B
2011,Elsevier,pub.1017733433,"['0924-0136', '1873-4774']",jour.1038302,Journal of Materials Processing Technology
