year,journal.id,journal.title,total,total_year
2019,jour.1036729,Clinical Journal of the American Society of Nephrology,6,2
2019,jour.1048308,United European Gastroenterology Journal,6,3
2019,jour.1024935,BMC Cardiovascular Disorders,6,3
2018,jour.1319505,iScience,5,1
2019,jour.1118265,Public Health Nutrition,5,2
2018,jour.1092815,Journal of Cerebral Blood Flow & Metabolism,5,2
2019,jour.1092175,TumorDiagnostik & Therapie,5,3
2019,jour.1000068,Acta Paediatrica,5,3
2018,jour.1047921,Annals of the American Thoracic Society,5,2
2019,jour.1017955,The Journal of Lipid Research,5,2
2019,jour.1319529,Journal for the Measurement of Physical Behaviour,5,2
2019,jour.1099062,Psychology and Aging,5,1
2019,jour.1102404,Pharmacoepidemiology and Drug Safety,5,2
2018,jour.1041209,Circulation Cardiovascular Interventions,5,2
2018,jour.1020334,British Journal of Sports Medicine,5,2
2018,jour.1000068,Acta Paediatrica,5,1
2020,jour.1014308,Journal of Molecular and Cellular Cardiology,5,1
2019,jour.1093461,Statistics in Medicine,5,2
2018,jour.1017955,The Journal of Lipid Research,5,3
2020,jour.1092789,International Journal of Eating Disorders,5,2
2019,jour.1367614,Brain Communications,5,1
2018,jour.1052304,European Urology Focus,5,3
2019,jour.1047645,Translational Vision Science & Technology,5,1
2018,jour.1096282,Microbial Pathogenesis,5,1
2018,jour.1044069,Cancer Genetics,5,3
2018,jour.1097727,Lung Cancer,5,1
2018,jour.1034424,Hereditary Cancer in Clinical Practice,5,1
2020,jour.1100814,Annals of Epidemiology,5,1
2019,jour.1043096,Frontiers in Aging Neuroscience,5,1
2019,jour.1045682,Blood Cancer Journal,5,3
2019,jour.1115352,Biomarkers,5,1
2019,jour.1051506,Frontiers in Cardiovascular Medicine,5,1
2019,jour.1114021,European Journal of Neurology,5,1
2019,jour.1091386,Appetite,5,2
2018,jour.1055590,Ugeskrift for Laeger,5,2
2020,jour.1099062,Psychology and Aging,5,2
2020,jour.1118265,Public Health Nutrition,5,1
2019,jour.1097727,Lung Cancer,5,2
2019,jour.1047921,Annals of the American Thoracic Society,5,1
2018,jour.1017077,Biometrics,5,3
2020,jour.1081605,The Journal of Rheumatology,5,2
2019,jour.1017908,Psychosomatic Medicine,5,1
2018,jour.1031283,Nutrition Journal,5,2
2018,jour.1014214,Neuropediatrics,5,5
2018,jour.1100405,Psychological Science,5,1
2018,jour.1092175,TumorDiagnostik & Therapie,5,2
2020,jour.1053748,npj Genomic Medicine,5,1
2018,jour.1053748,npj Genomic Medicine,5,3
2020,jour.1312220,The Journals of Gerontology Series B,5,2
2020,jour.1091386,Appetite,5,3
2020,jour.1098633,Molecular Carcinogenesis,5,1
2018,jour.1043096,Frontiers in Aging Neuroscience,5,3
2020,jour.1114021,European Journal of Neurology,5,3
2020,jour.1093461,Statistics in Medicine,5,3
2020,jour.1096282,Microbial Pathogenesis,5,2
2018,jour.1114021,European Journal of Neurology,5,1
2020,jour.1093115,Ophthalmic Genetics,5,1
2018,jour.1021574,"The journal of nutrition, health & aging",5,4
2018,jour.1284343,npj Science of Learning,5,4
2020,jour.1297452,Liver International,5,1
2019,jour.1327448,Frontiers in Neuroscience,5,1
2019,jour.1034466,Journal of Clinical Sleep Medicine,5,1
2019,jour.1044069,Cancer Genetics,5,2
2020,jour.1017077,Biometrics,5,1
2019,jour.1055382,Clinica Chimica Acta,5,1
2019,jour.1297452,Liver International,5,2
2020,jour.1020334,British Journal of Sports Medicine,5,1
2018,jour.1015263,Preventive Medicine,5,2
2018,jour.1100814,Annals of Epidemiology,5,2
2018,jour.1098633,Molecular Carcinogenesis,5,3
2019,jour.1055590,Ugeskrift for Laeger,5,3
2020,jour.1100486,Journal of Dental Research,5,1
2018,jour.1101273,Psychiatric Genetics,5,2
2019,jour.1021574,"The journal of nutrition, health & aging",5,1
2018,jour.1017908,Psychosomatic Medicine,5,4
2019,jour.1100405,Psychological Science,5,3
2019,jour.1100814,Annals of Epidemiology,5,2
2019,jour.1092815,Journal of Cerebral Blood Flow & Metabolism,5,3
2019,jour.1052536,ESC Heart Failure,5,3
2019,jour.1113451,Journal of Cardiac Failure,5,4
2019,jour.1015263,Preventive Medicine,5,1
2018,jour.1007032,Upsala Journal of Medical Sciences,5,1
2018,jour.1045682,Blood Cancer Journal,5,1
2018,jour.1312220,The Journals of Gerontology Series B,5,1
2019,jour.1014183,The Journal of Steroid Biochemistry and Molecular Biology,5,2
2020,jour.1298411,The Lancet Child & Adolescent Health,5,2
2018,jour.1297452,Liver International,5,2
2018,jour.1297461,Clinical Physiology and Functional Imaging,5,2
2018,jour.1102404,Pharmacoepidemiology and Drug Safety,5,3
2018,jour.1118265,Public Health Nutrition,5,2
2018,jour.1042630,Journal of Diabetes Investigation,5,3
2018,jour.1100486,Journal of Dental Research,5,4
2019,jour.1042630,Journal of Diabetes Investigation,5,1
2018,jour.1104056,American Journal of Geriatric Psychiatry,5,3
2018,jour.1052984,Nature Microbiology,5,1
2020,jour.1043096,Frontiers in Aging Neuroscience,5,1
2018,jour.1089577,Nutrition and Cancer,5,2
2020,jour.1045682,Blood Cancer Journal,5,1
2018,jour.1115352,Biomarkers,5,2
2020,jour.1034466,Journal of Clinical Sleep Medicine,5,2
2018,jour.1034466,Journal of Clinical Sleep Medicine,5,2
2019,jour.1319505,iScience,5,1
2018,jour.1016680,Journal of Abnormal Child Psychology,5,2
2020,jour.1100405,Psychological Science,5,1
2019,jour.1043594,Clinical and Translational Gastroenterology,5,2
2020,jour.1014183,The Journal of Steroid Biochemistry and Molecular Biology,5,3
2018,jour.1093115,Ophthalmic Genetics,5,1
2020,jour.1104056,American Journal of Geriatric Psychiatry,5,1
2019,jour.1053748,npj Genomic Medicine,5,1
2019,jour.1052984,Nature Microbiology,5,4
2020,jour.1367614,Brain Communications,5,4
2018,jour.1319529,Journal for the Measurement of Physical Behaviour,5,2
2019,jour.1007032,Upsala Journal of Medical Sciences,5,4
2020,jour.1042630,Journal of Diabetes Investigation,5,1
2019,jour.1092789,International Journal of Eating Disorders,5,1
2019,jour.1048658,Stem Cell Reports,5,2
2019,jour.1298411,The Lancet Child & Adolescent Health,5,3
2019,jour.1016680,Journal of Abnormal Child Psychology,5,3
2020,jour.1319505,iScience,5,3
2020,jour.1113451,Journal of Cardiac Failure,5,1
2019,jour.1097054,American Journal of Preventive Medicine,5,2
2019,jour.1052304,European Urology Focus,5,2
2019,jour.1093115,Ophthalmic Genetics,5,3
2020,jour.1015263,Preventive Medicine,5,2
2019,jour.1081605,The Journal of Rheumatology,5,3
2020,jour.1043594,Clinical and Translational Gastroenterology,5,1
2020,jour.1052536,ESC Heart Failure,5,2
2020,jour.1091415,Personality and Individual Differences,5,1
2019,jour.1095180,Journal of Neurotrauma,5,4
2019,jour.1034424,Hereditary Cancer in Clinical Practice,5,4
2018,jour.1047645,Translational Vision Science & Technology,5,3
2019,jour.1312220,The Journals of Gerontology Series B,5,2
2019,jour.1089577,Nutrition and Cancer,5,3
2020,jour.1115352,Biomarkers,5,2
2019,jour.1101273,Psychiatric Genetics,5,3
2019,jour.1096282,Microbial Pathogenesis,5,2
2018,jour.1014308,Journal of Molecular and Cellular Cardiology,5,4
2018,jour.1091415,Personality and Individual Differences,5,4
2018,jour.1051506,Frontiers in Cardiovascular Medicine,5,4
2019,jour.1038823,Cell Stem Cell,5,3
2018,jour.1055382,Clinica Chimica Acta,5,4
2018,jour.1099062,Psychology and Aging,5,2
2019,jour.1098633,Molecular Carcinogenesis,5,1
2018,jour.1327448,Frontiers in Neuroscience,5,4
2019,jour.1031283,Nutrition Journal,5,3
2019,jour.1297461,Clinical Physiology and Functional Imaging,5,3
2020,jour.1047645,Translational Vision Science & Technology,5,1
2019,jour.1032549,PLOS Biology,5,3
2019,jour.1104056,American Journal of Geriatric Psychiatry,5,1
2018,jour.1038823,Cell Stem Cell,5,2
2020,jour.1048658,Stem Cell Reports,5,3
2019,jour.1041209,Circulation Cardiovascular Interventions,5,3
2019,jour.1020334,British Journal of Sports Medicine,5,2
2020,jour.1032549,PLOS Biology,5,1
2020,jour.1047921,Annals of the American Thoracic Society,5,2
2020,jour.1319529,Journal for the Measurement of Physical Behaviour,5,1
2020,jour.1000068,Acta Paediatrica,5,1
2018,jour.1092789,International Journal of Eating Disorders,5,2
2020,jour.1097727,Lung Cancer,5,2
2018,jour.1043594,Clinical and Translational Gastroenterology,5,2
2019,jour.1284343,npj Science of Learning,5,1
2018,jour.1097054,American Journal of Preventive Medicine,5,3
2018,jour.1095180,Journal of Neurotrauma,5,1
2019,jour.1017077,Biometrics,5,1
2018,jour.1032549,PLOS Biology,5,1
2018,jour.1051716,Cell Systems,4,4
2018,jour.1016936,Acta Obstetricia Et Gynecologica Scandinavica,4,3
2019,jour.1034015,Drug Discovery Today,4,3
2019,jour.1040792,Circulation Cardiovascular Quality and Outcomes,4,3
2020,jour.1032802,Journal of Physical Activity and Health,4,1
2020,jour.1101448,Melanoma Research,4,1
2019,jour.1327707,EClinicalMedicine,4,1
2019,jour.1044677,Pregnancy Hypertension,4,1
2020,jour.1029798,Molecular & Cellular Proteomics,4,1
2019,jour.1062267,Journal of Medicinal Chemistry,4,1
2019,jour.1031390,Cancer Research and Treatment,4,4
2019,jour.1007352,Pediatric Research,4,1
2018,jour.1085024,Addictive Behaviors,4,2
2018,jour.1052714,Biological Psychiatry Cognitive Neuroscience and Neuroimaging,4,1
2018,jour.1036847,International Journal of Stroke,4,1
2020,jour.1038784,Artery Research,4,2
2018,jour.1045210,Cancer Discovery,4,3
2018,jour.1008333,Huisarts en wetenschap,4,1
2018,jour.1087172,American Journal of Health Behavior,4,3
2019,jour.1017782,European Journal of Obstetrics & Gynecology and Reproductive Biology,4,3
2018,jour.1095822,Journal of Pediatric Endocrinology and Metabolism,4,2
2018,jour.1086960,Progress in Neuro-Psychopharmacology and Biological Psychiatry,4,2
2018,jour.1319872,International Journal of Medical Microbiology,4,4
2019,jour.1020976,Neoplasia,4,3
2018,jour.1041030,Gut Microbes,4,2
2018,jour.1055549,Seminars in Arthritis and Rheumatism,4,2
2018,jour.1038547,Obesity Research & Clinical Practice,4,1
2019,jour.1077253,Medicine,4,1
2019,jour.1011409,Human Heredity,4,1
2020,jour.1070789,Croatian Medical Journal,4,1
2019,jour.1017337,Comprehensive Psychiatry,4,2
2020,jour.1089721,Clinical Infectious Diseases,4,1
2019,jour.1038547,Obesity Research & Clinical Practice,4,3
2018,jour.1017337,Comprehensive Psychiatry,4,2
2019,jour.1358850,International Journal of Bipolar Disorders,4,1
2018,jour.1021175,Current Cardiology Reports,4,1
2019,jour.1041422,Journal of Diabetes,4,3
2019,jour.1040340,Circulation Heart Failure,4,2
2019,jour.1371474,Comparative Haematology International,4,3
2018,jour.1052287,International Journal of Neonatal Screening,4,1
2020,jour.1085446,Thrombosis and Haemostasis,4,1
2018,jour.1284474,Nature Ecology & Evolution,4,2
2020,jour.1040339,Circulation Cardiovascular Imaging,4,1
2020,jour.1284474,Nature Ecology & Evolution,4,2
2019,jour.1088956,Hearing Research,4,2
2019,jour.1327676,Journal of Global Health Reports,4,4
2019,jour.1098265,Journal of Trace Elements in Medicine and Biology,4,3
2018,jour.1050038,Open Heart,4,2
2018,jour.1017365,Archives of Gynecology and Obstetrics,4,3
2020,jour.1102945,Psycho-Oncology,4,2
2018,jour.1040224,Frontiers in Cellular Neuroscience,4,1
2018,jour.1102620,Quality of Life Research,4,2
2020,jour.1089641,Calcified Tissue International,4,1
2018,jour.1044677,Pregnancy Hypertension,4,3
2019,jour.1014208,Developmental Psychology,4,2
2019,jour.1085446,Thrombosis and Haemostasis,4,2
2020,jour.1039499,Primary Care Diabetes,4,1
2019,jour.1029798,Molecular & Cellular Proteomics,4,2
2019,jour.1057691,Clinical and Experimental Optometry,4,2
2019,jour.1077138,Journal of Biological Chemistry,4,1
2020,jour.1098265,Journal of Trace Elements in Medicine and Biology,4,1
2020,jour.1020976,Neoplasia,4,1
2019,jour.1052714,Biological Psychiatry Cognitive Neuroscience and Neuroimaging,4,3
2019,jour.1040224,Frontiers in Cellular Neuroscience,4,3
2018,jour.1295039,JAIDS Journal of Acquired Immune Deficiency Syndromes,4,2
2019,jour.1102620,Quality of Life Research,4,1
2020,jour.1021880,Pharmacogenomics,4,1
2020,jour.1327707,EClinicalMedicine,4,3
2020,jour.1295039,JAIDS Journal of Acquired Immune Deficiency Syndromes,4,1
2019,jour.1295039,JAIDS Journal of Acquired Immune Deficiency Syndromes,4,1
2020,jour.1023731,GeroScience,4,1
2019,jour.1017281,Behaviour Research and Therapy,4,3
2019,jour.1087172,American Journal of Health Behavior,4,1
2018,jour.1294819,Clinical Genitourinary Cancer,4,1
2018,jour.1319875,International Journal of Circumpolar Health,4,2
2019,jour.1055549,Seminars in Arthritis and Rheumatism,4,1
2020,jour.1021888,Obesity Reviews,4,1
2019,jour.1008333,Huisarts en wetenschap,4,1
2018,jour.1077253,Medicine,4,3
2020,jour.1008333,Huisarts en wetenschap,4,2
2019,jour.1050038,Open Heart,4,2
2019,jour.1028990,Current Diabetes Reports,4,2
2019,jour.1089335,Clinical Cardiology,4,1
2019,jour.1300099,HemaSphere,4,4
2018,jour.1114191,Inflammatory Bowel Diseases,4,4
2019,jour.1033252,Human Genomics,4,4
2018,jour.1371474,Comparative Haematology International,4,1
2019,jour.1040339,Circulation Cardiovascular Imaging,4,2
2018,jour.1039457,BMC Research Notes,4,2
2019,jour.1319875,International Journal of Circumpolar Health,4,1
2020,jour.1093572,Neuroepidemiology,4,2
2019,jour.1114286,Multiple Sclerosis Journal,4,3
2018,jour.1102945,Psycho-Oncology,4,2
2019,jour.1045773,OncoImmunology,4,1
2018,jour.1101448,Melanoma Research,4,2
2018,jour.1089641,Calcified Tissue International,4,2
2018,jour.1028990,Current Diabetes Reports,4,1
2019,jour.1021880,Pharmacogenomics,4,1
2020,jour.1055549,Seminars in Arthritis and Rheumatism,4,1
2019,jour.1039457,BMC Research Notes,4,2
2018,jour.1040339,Circulation Cardiovascular Imaging,4,1
2018,jour.1023731,GeroScience,4,2
2018,jour.1048594,Acta Neuropathologica Communications,4,1
2019,jour.1052287,International Journal of Neonatal Screening,4,3
2020,jour.1103190,Journal of Glaucoma,4,2
2019,jour.1041030,Gut Microbes,4,2
2019,jour.1070789,Croatian Medical Journal,4,2
2019,jour.1042158,Diabetes Metabolic Syndrome and Obesity Targets and Therapy,4,1
2018,jour.1099526,Archives of Gerontology and Geriatrics,4,4
2020,jour.1300598,Endocrinology Diabetes & Metabolism,4,1
2018,jour.1300598,Endocrinology Diabetes & Metabolism,4,2
2020,jour.1045773,OncoImmunology,4,1
2020,jour.1086960,Progress in Neuro-Psychopharmacology and Biological Psychiatry,4,2
2019,jour.1101448,Melanoma Research,4,1
2020,jour.1039144,Archives of Osteoporosis,4,1
2019,jour.1021888,Obesity Reviews,4,1
2018,jour.1100388,Genes Chromosomes and Cancer,4,4
2020,jour.1085024,Addictive Behaviors,4,2
2020,jour.1312070,Journal of Medical Internet Research,4,2
2018,jour.1093572,Neuroepidemiology,4,2
2020,jour.1016936,Acta Obstetricia Et Gynecologica Scandinavica,4,1
2020,jour.1042492,mBio,4,2
2018,jour.1041422,Journal of Diabetes,4,1
2020,jour.1077138,Journal of Biological Chemistry,4,1
2018,jour.1092307,Anticancer Research,4,2
2020,jour.1294819,Clinical Genitourinary Cancer,4,1
2018,jour.1077138,Journal of Biological Chemistry,4,2
2019,jour.1022914,Genes & Immunity,4,2
2019,jour.1092307,Anticancer Research,4,2
2018,jour.1032802,Journal of Physical Activity and Health,4,1
2019,jour.1021175,Current Cardiology Reports,4,3
2018,jour.1089721,Clinical Infectious Diseases,4,1
2020,jour.1031766,Journal of the National Comprehensive Cancer Network,4,1
2019,jour.1031766,Journal of the National Comprehensive Cancer Network,4,3
2018,jour.1011409,Human Heredity,4,3
2020,jour.1088956,Hearing Research,4,2
2020,jour.1017752,Journal of the Neurological Sciences,4,2
2020,jour.1100487,Current Opinion in Lipidology,4,1
2018,jour.1045773,OncoImmunology,4,2
2019,jour.1089721,Clinical Infectious Diseases,4,2
2020,jour.1040792,Circulation Cardiovascular Quality and Outcomes,4,1
2018,jour.1100487,Current Opinion in Lipidology,4,3
2018,jour.1038784,Artery Research,4,2
2018,jour.1089335,Clinical Cardiology,4,3
2020,jour.1048993,Frontiers in Public Health,4,1
2019,jour.1312070,Journal of Medical Internet Research,4,2
2018,jour.1017306,British Journal of Anaesthesia,4,2
2020,jour.1017365,Archives of Gynecology and Obstetrics,4,1
2020,jour.1102620,Quality of Life Research,4,1
2019,jour.1029148,Netherlands Heart Journal,4,4
2018,jour.1040340,Circulation Heart Failure,4,2
2018,jour.1085446,Thrombosis and Haemostasis,4,1
2019,jour.1036847,International Journal of Stroke,4,3
2018,jour.1007352,Pediatric Research,4,2
2018,jour.1358850,International Journal of Bipolar Disorders,4,2
2018,jour.1021880,Pharmacogenomics,4,2
2019,jour.1032802,Journal of Physical Activity and Health,4,2
2019,jour.1048993,Frontiers in Public Health,4,3
2018,jour.1103190,Journal of Glaucoma,4,2
2019,jour.1017752,Journal of the Neurological Sciences,4,2
2020,jour.1048594,Acta Neuropathologica Communications,4,1
2018,jour.1014208,Developmental Psychology,4,2
2020,jour.1017782,European Journal of Obstetrics & Gynecology and Reproductive Biology,4,1
2020,jour.1358850,International Journal of Bipolar Disorders,4,1
2019,jour.1300598,Endocrinology Diabetes & Metabolism,4,1
2019,jour.1039499,Primary Care Diabetes,4,2
2018,jour.1039047,BMC Proceedings,4,4
2018,jour.1057691,Clinical and Experimental Optometry,4,1
2018,jour.1070789,Croatian Medical Journal,4,1
2018,jour.1039144,Archives of Osteoporosis,4,3
2020,jour.1007352,Pediatric Research,4,1
2018,jour.1313740,Diabetes & Metabolism,4,3
2019,jour.1294819,Clinical Genitourinary Cancer,4,2
2018,jour.1042492,mBio,4,2
2019,jour.1027203,Journal of Cellular and Molecular Medicine,4,1
2020,jour.1114286,Multiple Sclerosis Journal,4,1
2018,jour.1345568,Respiratory Medicine,4,3
2020,jour.1319875,International Journal of Circumpolar Health,4,1
2018,jour.1029798,Molecular & Cellular Proteomics,4,1
2018,jour.1034015,Drug Discovery Today,4,1
2020,jour.1042158,Diabetes Metabolic Syndrome and Obesity Targets and Therapy,4,3
2019,jour.1048594,Acta Neuropathologica Communications,4,2
2019,jour.1031526,Current Vascular Pharmacology,4,4
2019,jour.1327616,European Urology Oncology,4,4
2018,jour.1027203,Journal of Cellular and Molecular Medicine,4,3
2018,jour.1092102,The Prostate,4,4
2020,jour.1057691,Clinical and Experimental Optometry,4,1
2018,jour.1017281,Behaviour Research and Therapy,4,1
2019,jour.1345568,Respiratory Medicine,4,1
2018,jour.1062267,Journal of Medicinal Chemistry,4,3
2020,jour.1028990,Current Diabetes Reports,4,1
2019,jour.1089641,Calcified Tissue International,4,1
2019,jour.1045210,Cancer Discovery,4,1
2019,jour.1014810,Clinical & Experimental Allergy,4,4
2019,jour.1017306,British Journal of Anaesthesia,4,2
2018,jour.1021961,Clinical Breast Cancer,4,4
2018,jour.1021888,Obesity Reviews,4,2
2019,jour.1016342,Critical Care Medicine,4,4
2020,jour.1313740,Diabetes & Metabolism,4,1
2020,jour.1022914,Genes & Immunity,4,2
2019,jour.1095822,Journal of Pediatric Endocrinology and Metabolism,4,2
2018,jour.1039499,Primary Care Diabetes,4,1
2019,jour.1023731,GeroScience,4,1
2019,jour.1327387,AJP Endocrinology and Metabolism,3,2
2019,jour.1036809,International Journal of Chronic Obstructive Pulmonary Disease,3,1
2018,jour.1084901,Gerontology,3,1
2020,jour.1297499,Arthritis Research & Therapy,3,1
2019,jour.1297394,JAMA Pediatrics,3,2
2020,jour.1106202,Journal of Nuclear Cardiology,3,1
2019,jour.1012865,CHEST Journal,3,1
2020,jour.1028426,BMC Endocrine Disorders,3,2
2019,jour.1114940,Biology of Blood and Marrow Transplantation,3,1
2020,jour.1095806,Canadian Journal of Cardiology,3,1
2018,jour.1327425,Environmental Health,3,3
2018,jour.1294982,Journal of Ethnicity in Substance Abuse,3,2
2019,jour.1297378,BJOG An International Journal of Obstetrics & Gynaecology,3,2
2020,jour.1047896,BioMed Research International,3,1
2018,jour.1050997,eNeuro,3,3
2019,jour.1047869,JMIR Research Protocols,3,1
2020,jour.1297447,European Journal of Medical Genetics,3,1
2019,jour.1036451,Radiation Oncology,3,2
2020,jour.1053404,mSystems,3,2
2019,jour.1018535,Annals of Human Biology,3,1
2018,jour.1033171,Sleep and Biological Rhythms,3,1
2020,jour.1033171,Sleep and Biological Rhythms,3,1
2018,jour.1093219,Physiological Measurement,3,3
2018,jour.1320608,Human Genome Variation,3,2
2018,jour.1018922,Community Dentistry And Oral Epidemiology,3,2
2018,jour.1044602,Journal of Oral Microbiology,3,1
2018,jour.1101581,Journal of Stroke and Cerebrovascular Diseases,3,1
2018,jour.1011665,The Journal of Pathology,3,2
2019,jour.1028426,BMC Endocrine Disorders,3,1
2019,jour.1034001,Journal of Neuroinflammation,3,3
2019,jour.1030970,European Journal of Sport Science,3,2
2020,jour.1084901,Gerontology,3,2
2019,jour.1016176,Current Medical Research and Opinion,3,1
2018,jour.1017096,The Journal of Clinical Psychiatry,3,3
2019,jour.1092645,American Journal of Nephrology,3,2
2018,jour.1016914,Acta Dermato Venereologica,3,1
2020,jour.1018130,American Journal of Physical Anthropology,3,1
2020,jour.1313351,Transfusion,3,1
2018,jour.1044195,Advances in Nutrition,3,2
2018,jour.1327387,AJP Endocrinology and Metabolism,3,1
2019,jour.1024253,BMC Microbiology,3,2
2020,jour.1297510,Trends in Molecular Medicine,3,1
2020,jour.1024635,BMC Pediatrics,3,2
2018,jour.1024251,BMC Genetics,3,2
2020,jour.1094257,Retina,3,1
2020,jour.1018713,Scandinavian Journal of Psychology,3,1
2019,jour.1046719,Molecular Therapy - Nucleic Acids,3,1
2019,jour.1018713,Scandinavian Journal of Psychology,3,1
2018,jour.1116769,Health Technology Assessment,3,1
2020,jour.1032884,BMC Biology,3,1
2020,jour.1095828,Pediatric Pulmonology,3,2
2019,jour.1097335,Paediatric and Perinatal Epidemiology,3,1
2019,jour.1044195,Advances in Nutrition,3,1
2019,jour.1053024,npj Parkinson's Disease,3,3
2019,jour.1032884,BMC Biology,3,2
2018,jour.1092624,Journal of Neuro-Ophthalmology,3,1
2019,jour.1097289,Free Radical Biology and Medicine,3,1
2019,jour.1049352,Healthcare,3,3
2018,jour.1040229,Frontiers in Behavioral Neuroscience,3,3
2020,jour.1024626,BMC Nephrology,3,1
2019,jour.1035557,EuroIntervention,3,1
2019,jour.1051957,Molecular Case Studies,3,1
2018,jour.1021979,International Journal of Hygiene and Environmental Health,3,3
2020,jour.1312319,Acta Radiologica,3,1
2018,jour.1051957,Molecular Case Studies,3,2
2018,jour.1096256,Journal of General Internal Medicine,3,3
2018,jour.1024253,BMC Microbiology,3,1
2018,jour.1052556,European Heart Journal - Cardiovascular Pharmacotherapy,3,1
2019,jour.1112054,Immunity,3,1
2018,jour.1097289,Free Radical Biology and Medicine,3,2
2020,jour.1036535,Orphanet Journal of Rare Diseases,3,1
2018,jour.1040230,Frontiers in Human Neuroscience,3,3
2018,jour.1297394,JAMA Pediatrics,3,1
2018,jour.1012720,Journal of Public Health,3,1
2018,jour.1017088,CA A Cancer Journal for Clinicians,3,3
2018,jour.1013854,International Journal of Medical Informatics,3,1
2019,jour.1044602,Journal of Oral Microbiology,3,2
2019,jour.1032123,Philosophical Transactions of the Royal Society B Biological Sciences,3,2
2019,jour.1033171,Sleep and Biological Rhythms,3,1
2018,jour.1092645,American Journal of Nephrology,3,1
2018,jour.1017108,Experimental Eye Research,3,1
2018,jour.1097053,Alzheimer Disease & Associated Disorders,3,2
2019,jour.1103473,Supportive Care in Cancer,3,1
2019,jour.1017013,American Journal of Obstetrics and Gynecology,3,1
2019,jour.1097311,European Journal of Vascular and Endovascular Surgery,3,2
2018,jour.1000063,Acta Oncologica,3,1
2018,jour.1017374,Biometrical Journal,3,1
2018,jour.1036451,Radiation Oncology,3,1
2018,jour.1042939,Cell Death & Disease,3,1
2018,jour.1094257,Retina,3,1
2020,jour.1101581,Journal of Stroke and Cerebrovascular Diseases,3,2
2019,jour.1028525,Respiratory Research,3,1
2020,jour.1113955,Fish & Shellfish Immunology,3,2
2020,jour.1103473,Supportive Care in Cancer,3,2
2020,jour.1032123,Philosophical Transactions of the Royal Society B Biological Sciences,3,1
2020,jour.1115906,Acta Neuropsychiatrica,3,1
2018,jour.1028525,Respiratory Research,3,2
2020,jour.1018922,Community Dentistry And Oral Epidemiology,3,1
2018,jour.1299718,Gates Open Research,3,2
2018,jour.1095806,Canadian Journal of Cardiology,3,1
2018,jour.1024635,BMC Pediatrics,3,1
2018,jour.1294844,Molecular Cancer Research,3,1
2018,jour.1038866,Biomarkers in Medicine,3,1
2018,jour.1312319,Acta Radiologica,3,2
2018,jour.1024626,BMC Nephrology,3,2
2018,jour.1297499,Arthritis Research & Therapy,3,2
2019,jour.1297447,European Journal of Medical Genetics,3,2
2019,jour.1116251,Respirology,3,1
2019,jour.1016914,Acta Dermato Venereologica,3,2
2019,jour.1320608,Human Genome Variation,3,1
2018,jour.1082013,British Journal of Clinical Pharmacology,3,1
2020,jour.1017399,Child Development,3,2
2020,jour.1116769,Health Technology Assessment,3,1
2020,jour.1052556,European Heart Journal - Cardiovascular Pharmacotherapy,3,2
2018,jour.1020039,Tijdschrift voor psychiatrie,3,2
2018,jour.1036535,Orphanet Journal of Rare Diseases,3,2
2018,jour.1114435,Journal of Immunological Methods,3,3
2018,jour.1095181,Chronobiology International,3,2
2019,jour.1018525,Digestive Diseases and Sciences,3,1
2019,jour.1018204,Obstetrical & Gynecological Survey,3,1
2020,jour.1012865,CHEST Journal,3,2
2019,jour.1020039,Tijdschrift voor psychiatrie,3,1
2020,jour.1100328,Cytokine,3,2
2018,jour.1008793,Transplantation,3,2
2020,jour.1284397,The Journal of Applied Laboratory Medicine,3,1
2018,jour.1017709,Metabolism,3,1
2019,jour.1284288,Asia-Pacific Journal of Ophthalmology,3,1
2019,jour.1095181,Chronobiology International,3,1
2020,jour.1018204,Obstetrical & Gynecological Survey,3,1
2020,jour.1101268,Obesity Surgery,3,2
2019,jour.1097669,Genomics,3,3
2018,jour.1112432,Ophthalmic Epidemiology,3,2
2019,jour.1011665,The Journal of Pathology,3,1
2020,jour.1019308,Canadian Medical Association Journal,3,1
2018,jour.1047869,JMIR Research Protocols,3,1
2019,jour.1113969,The Breast Journal,3,3
2020,jour.1284288,Asia-Pacific Journal of Ophthalmology,3,2
2019,jour.1297451,Clinical Lymphoma Myeloma & Leukemia,3,3
2019,jour.1092859,Toxicological Sciences,3,1
2018,jour.1007820,Das Gesundheitswesen,3,1
2018,jour.1118252,Journal of Clinical Densitometry,3,2
2019,jour.1095806,Canadian Journal of Cardiology,3,1
2020,jour.1047869,JMIR Research Protocols,3,1
2019,jour.1018130,American Journal of Physical Anthropology,3,1
2020,jour.1018525,Digestive Diseases and Sciences,3,1
2020,jour.1030970,European Journal of Sport Science,3,1
2019,jour.1042939,Cell Death & Disease,3,2
2019,jour.1030157,Molecular Cancer Therapeutics,3,3
2020,jour.1299718,Gates Open Research,3,1
2019,jour.1034700,Journal of Minimally Invasive Gynecology,3,1
2018,jour.1047896,BioMed Research International,3,2
2018,jour.1115906,Acta Neuropsychiatrica,3,1
2020,jour.1092859,Toxicological Sciences,3,1
2018,jour.1116251,Respirology,3,1
2018,jour.1018204,Obstetrical & Gynecological Survey,3,1
2020,jour.1094069,Urologic Oncology Seminars and Original Investigations,3,1
2018,jour.1100328,Cytokine,3,1
2018,jour.1297510,Trends in Molecular Medicine,3,1
2019,jour.1092624,Journal of Neuro-Ophthalmology,3,2
