id,title,year,doi
pub.1052367493,Sympatho-vagal responses in patients with sleep and typical vasovagal syncope,2009,10.1042/cs20080497
pub.1026375085,Cumulative sum (Cusum) analysis provides an objective measure of competency during training in endoscopic retrograde cholangio‐pancreatography (ERCP),2009,10.1111/j.1477-2574.2009.00091.x
pub.1017954687,16. Prevalence of multiple sclerosis in New Zealand,2009,10.1016/j.jocn.2009.07.041
pub.1095702345,Charge sharing between pixels in the spectral Medipix2 x-ray detector,2009,10.1109/ivcnz.2009.5378381
pub.1035654315,54. What is the effect of multiple sclerosis on employment?,2009,10.1016/j.jocn.2009.07.079
pub.1006281550,Measuring Time to Biochemical Failure in the TROG 96.01 Trial: When Should the Clock Start Ticking?,2009,10.1016/j.ijrobp.2008.12.085
pub.1048055045,Review of 120 anal cancer patients,2009,10.1111/j.1463-1318.2008.01723.x
pub.1038971939,36. Disability and MS in New Zealand,2009,10.1016/j.jocn.2009.07.061
pub.1033120088,Clinically isolated acute transverse myelitis: prognostic features and incidence,2009,10.1177/1352458509345906
pub.1012741717,Comparison of indices of insulin resistance with metabolic syndrome classifications to predict the development of impaired fasting glucose in overweight and obese subjects: a 3-year prospective study,2009,10.1038/ijo.2009.169
pub.1041931764,Cyanoacrylate embolization of endoleaks after abdominal aortic aneurysm repair,2009,10.1111/j.1445-2197.2009.05113.x
pub.1003786913,43. Substantial Under-Provision of TIA Services in New Zealand,2009,10.1016/j.jocn.2009.07.068
pub.1052502980,"Benefits of magnetic resonance image scanning in progressive, bilateral, sensorineural hearing loss: a case of leptomeningeal haemosiderosis",2009,10.1017/s0022215109004551
pub.1053338571,Validation of the GRAPE single view aerosol retrieval for ATSR-2 and insights into the long term global AOD trend,2009,10.5194/acpd-9-21581-2009
pub.1008608148,Vitamin D compounds for people with chronic kidney disease not requiring dialysis,2009,10.1002/14651858.cd008175
pub.1010408937,Vitamin D compounds for people with chronic kidney disease requiring dialysis,2009,10.1002/14651858.cd005633.pub2
pub.1038409070,Iloprost-induced rash,2009,10.1136/thx.2009.116111
pub.1030447026,"Impaired eye movements in post-concussion syndrome indicate suboptimal brain function beyond the influence of depression, malingering or intellectual ability",2009,10.1093/brain/awp181
pub.1051310181,Why are pretreatment prostate‐specific antigen levels and biochemical recurrence poor predictors of prostate cancer survival?,2009,10.1002/cncr.24484
pub.1031995973,Prognostic factors in malignant ureteric obstruction,2009,10.1111/j.1464-410x.2009.08492.x
pub.1009673855,"Recommended evaluation of adrenal incidentalomas is costly, has high false-positive rates and confers a risk of fatal cancer that is similar to the risk of the adrenal lesion becoming malignant; time for a rethink?",2009,10.1530/eje-09-0234
pub.1008944658,Converging Stereotactic Radiotherapy Using Kilovoltage X-Rays: Experimental Irradiation of Normal Rabbit Lung and Dose–Volume Analysis With Monte Carlo Simulation,2009,10.1016/j.ijrobp.2009.01.085
pub.1093440456,CVD Diamond X-ray Detectors for Radiotherapy Dosimetry,2009,10.1109/icsens.2009.5398374
pub.1054752006,The worm that turned.,2009,10.1016/j.trstmh.2009.05.007
pub.1019471740,"Clinical and Angiographic Results With the Next-Generation Resolute Stent System A Prospective, Multicenter, First-in-Human Trial",2009,10.1016/j.jcin.2009.07.007
pub.1010995957,Restoration of the Joint Line in Total Knee Arthroplasty,2009,10.1016/j.arth.2008.06.030
pub.1017140394,Fibrates may Cause an Abnormal Urinary Betaine Loss Which is Associated with Elevations in Plasma Homocysteine,2009,10.1007/s10557-009-6188-1
pub.1077974770,Medical image. Intracardiac slug.,2009,
pub.1077974758,Phenytoin toxicity and thyroid dysfunction.,2009,
pub.1000123976,Supplemental Oxygen Effect on Hypoxemia at Moderate Altitude in Patients with COPD,2009,10.3357/asem.2550.2009
pub.1027724744,Comparison of kidney‐ureter‐bladder abdominal radiography and computed tomography scout films for identifying renal calculi,2009,10.1111/j.1464-410x.2009.08542.x
pub.1044653531,STRONTIUM RANELATE AS A CAUSE OF ACUTE RENAL FAILURE AND DRESS SYNDROME,2009,10.1111/j.1440-1797.2009.01125.x
pub.1048404977,Blood Glucose Controller for Neonatal Intensive Care: Virtual Trials Development and First Clinical Trials,2009,10.1177/193229680900300510
pub.1012996362,A Change in Practice from Epidural to Intrathecal Morphine Analgesia for Hepato-Pancreato-Biliary Surgery,2009,10.1007/s00268-009-0131-2
pub.1077961086,The Influence of Gender and Experience on Intubation Ability and Technique: A Manikin Study,2009,10.1177/0310057x0903700502
pub.1014565170,Novel insights into the elastic and muscular components of the human trachea,2009,10.1002/ca.20841
pub.1077948348,Medical image. An abdominal pearl.,2009,
pub.1022016105,Evidence for association of an interleukin 23 receptor variant independent of the R381Q variant with rheumatoid arthritis,2009,10.1136/ard.2008.090142
pub.1040882435,A minimal model of lung mechanics and model-based markers for optimizing ventilator treatment in ARDS patients,2009,10.1016/j.cmpb.2009.02.008
pub.1004073572,Mushroom intolerance: a novel diet–gene interaction in Crohn's disease,2009,10.1017/s0007114509276446
pub.1052848246,Determinants of red blood cell methotrexate polyglutamate concentrations in rheumatoid arthritis patients receiving long‐term methotrexate treatment,2009,10.1002/art.24653
pub.1052326941,Artifacts Found During Quality Assurance Testing of Computed Radiography and Digital Radiography Detectors,2009,10.1007/s10278-008-9109-0
pub.1041209980,S13.3 Chronic and transient baroreflex dysfunction: A human case series,2009,10.1016/j.autneu.2009.05.067
pub.1036300179,"Phase II study of ASA404 (vadimezan, 5,6-dimethylxanthenone-4-acetic acid/DMXAA) 1800mg/m2 combined with carboplatin and paclitaxel in previously untreated advanced non-small cell lung cancer",2009,10.1016/j.lungcan.2009.03.027
pub.1035624200,Atypical pneumonia—time to breathe new life into a useful term?,2009,10.1016/s1473-3099(09)70148-3
pub.1004087229,Investigation of the suitability of commercially available CVD diamond for megavoltage X-ray dosimetry,2009,10.1016/j.nima.2009.06.022
pub.1077962722,Reaping the benefits of a treaty of Waitangi workshop.,2009,
pub.1033375012,Ten-year review of extradural spinal abscesses in a New Zealand tertiary referral centre,2009,10.1016/j.jocn.2008.10.019
pub.1038938263,Release and clinical significance of soluble CD83 in chronic lymphocytic leukemia,2009,10.1016/j.leukres.2009.01.001
pub.1077946112,Dietary supplement use in the prevention of age-related macular degeneration progression.,2009,
pub.1014864848,Antihypertensive treatment for kidney transplant recipients,2009,10.1002/14651858.cd003598.pub2
pub.1064291086,FGF23 elevation and hypophosphatemia after intravenous iron polymaltose: a prospective study.,2009,10.1210/jc.2008-2396
pub.1019009841,"Nursing first year of practice, past, present and future: documenting the journey in New Zealand",2009,10.1111/j.1365-2834.2008.00932.x
pub.1018196580,Screening for Diabetic Retinopathy Using Computer Vision and Physiological Markers,2009,10.1177/193229680900300431
pub.1031407092,Misdiagnosis of Long QT Syndrome as Epilepsy at First Presentation,2009,10.1016/j.annemergmed.2009.01.031
pub.1019092704,Sensitivity and specificity of computed tomography for detection of extranodal spread from metastatic head and neck squamous cell carcinoma,2009,10.1017/s0022215109004332
pub.1003366562,The role of tonsillectomy in reducing recurrent pharyngitis: A systematic review,2009,10.1016/j.otohns.2009.04.016
pub.1003064482,"Biologics for inflammatory bowel diseases in the Asia–Pacific: Can we afford to use them, can we afford not to?",2009,10.1111/j.1440-1746.2009.05896.x
pub.1023574932,Characteristics of Gafchromic® XR‐RV2 radiochromic film,2009,10.1118/1.3147141
pub.1077940193,Medical image. An unusual case of inguinal pain.,2009,
pub.1014532678,Renal and cardiac function for long-term (10 year) risk stratification after myocardial infarction,2009,10.1093/eurheartj/ehp132
pub.1046790836,Communicating diagnostic uncertainties to patients: The problems of explaining unclear diagnosis and risk,2009,10.1136/ebm.14.3.66
pub.1052532684,"Transient Retinal Effects of 5,6-Dimethylxanthenone-4-acetic Acid (DMXAA, ASA404), an Antitumor Vascular-Disrupting Agent in Phase I Clinical Trials",2009,10.1167/iovs.08-2068
pub.1028147574,Comparison of high specificity with standard versions of a quantitative latex D-dimer test in the assessment of community pulmonary embolism HaemosIL D-dimer HS and Pulmonary Embolism,2009,10.1016/j.thromres.2008.10.018
pub.1005465894,Recognizing False Biochemical Failure Calls After Radiation With or Without Neo-Adjuvant Androgen Deprivation for Prostate Cancer,2009,10.1016/j.ijrobp.2008.08.047
pub.1047087002,Interactions among genes influencing bacterial recognition increase IBD risk in a population-based New Zealand cohort,2009,10.1016/j.humimm.2009.03.002
pub.1044720653,"CYP2D6 genotype and its relationship with metoprolol dose, concentrations and effect in patients with systolic heart failure",2009,10.1038/tpj.2009.9
pub.1077939272,Who do you want to treat your varicose veins?,2009,
pub.1077939268,Topical negative pressure wound therapy (TNPWT): current practice in New Zealand.,2009,
pub.1130344512,"International randomized phase III study of capecitabine (Cap), bevacizumab (Bev), and mitomycin C (MMC) in first-line metastatic colorectal cancer (mCRC): Final results of the AGITG MAX trial",2009,10.1200/jco.2009.27.15_suppl.4023
pub.1051094181,‘Introduction to Insulin’ classes: flexible approach to insulin initiation,2009,10.1002/pdi.1357
pub.1077910221,Creutzfeldt-Jakob Disease – Implications for Anaesthetists in New Zealand,2009,10.1177/0310057x0903700308
pub.1035886970,"Effect of synbiotic therapy on the incidence of ventilator associated pneumonia in critically ill patients: a randomised, double-blind, placebo-controlled trial",2009,10.1007/s00134-008-1368-1
pub.1016704450,Delayed diagnosis of Gorlin's syndrome in a renal transplant recipient,2009,10.1111/j.1440-0960.2009.00520.x
pub.1009478012,Subtrochanteric and shaft of femur fractures audit 2003 to 2008,2009,10.1016/j.bone.2009.01.272
pub.1044580996,"PR24
POST OPERATIVE MONITORING IN 23 MICROVASCULAR FREE‐FLAP OPERATIONS UTILISING THE IMPLANTABLE DOPPLER FLOW SYSTEM",2009,10.1111/j.1445-2197.2009.04927_24.x
pub.1088714430,NEW ZEALAND AND THE SOUTH PACIFIC,2009,10.1142/9789812772282_0025
pub.1050177874,Performance in normal subjects on a novel battery of driving-related sensory-motor and cognitive tests,2009,10.3758/brm.41.2.284
pub.1044641153,Chronic subdural haematomas are more common on the left than on the right,2009,10.1016/j.jocn.2008.07.074
pub.1001756999,The Place of Elective Surgery Following Acute Diverticulitis in Young Patients,2009,10.1007/dcr.0b013e3181a0a8a9
pub.1020128563,"PR13
INCIDENCE AND SUBSEQUENT NON‐MELANOMA SKIN CANCERS IN CANTERBURY RENAL TRANSPLANT RECIPIENTS –WHAT CAN WE LEARN?",2009,10.1111/j.1445-2197.2009.04927_13.x
pub.1077900436,A retrospective analysis of the use of C-reactive protein assays in the management of acute medical admissions.,2009,
pub.1050254883,Sacral neuromodulation with implanted devices for urinary storage and voiding dysfunction in adults,2009,10.1002/14651858.cd004202.pub2
pub.1015710575,The GRAPE aerosol retrieval algorithm,2009,10.5194/amtd-2-981-2009
pub.1050122623,Trend of alcohol involvement in maxillofacial trauma,2009,10.1016/j.tripleo.2008.12.020
pub.1014055715,Acute inflammatory encephalomyelitis following Campylobacter enteritis associated with high titre antiganglioside GM1 IgG antibodies,2009,10.1016/j.jocn.2008.05.028
pub.1051738297,Low‐dose cabergoline causing valvular heart disease in a patient treated for prolactinoma,2009,10.1111/j.1445-5994.2009.01920.x
pub.1064825699,Effect of TNP on the microbiology of venous leg ulcers: a pilot study,2009,10.12968/jowc.2009.18.4.41608
pub.1045887762,Eight years' experience of an extended-interval dosing protocol for gentamicin in neonates,2009,10.1093/jac/dkp073
pub.1043308820,Campylobacter fetus-Associated Epidural Abscess and Bacteremia▿,2009,10.1128/jcm.00725-08
pub.1031197397,"Effects of Fenofibrate Treatment on Cardiovascular Disease Risk in 9,795 Individuals With Type 2 Diabetes and Various Components of the Metabolic Syndrome",2009,10.2337/dc08-1543
pub.1033018766,Intradermal injection of methylene blue for the treatment of refractory pruritus ani,2009,10.1111/j.1463-1318.2008.01587.x
pub.1077895223,"Zygomatic fractures presenting to a tertiary trauma centre, 1996-2006.",2009,
pub.1020753714,"108. ALS in Canterbury New Zealand 1985–2006. Incidence, clinical features, survival and prognostic factors",2009,10.1016/j.jocn.2008.07.007
pub.1051250238,Epidemiology of Facial Fractures Secondary to Accidental Falls,2009,10.1016/s0915-6992(09)80018-6
pub.1001730068,Plasma B‐type natriuretic peptide levels in cardiac donors,2009,10.1111/j.1399-0012.2009.00954.x
pub.1014365236,The degree to which the size and side of an inguinal hernia is predictive of a hernia on the other side,2009,10.1007/s00383-008-2310-x
pub.1077867431,Oral white lesions: pitfalls of diagnosis,2009,10.5694/j.1326-5377.2009.tb02395.x
pub.1044579618,PSA response signatures – a powerful new prognostic indicator after radiation for prostate cancer?,2009,10.1016/j.radonc.2008.10.004
pub.1015240607,Tapioca melanoma of the iris,2009,10.1111/j.1444-0938.2008.00344.x
pub.1003903737,Is there more than one proctitis syndrome? A revisitation using data from the TROG 96.01 trial,2009,10.1016/j.radonc.2008.09.019
pub.1000804945,"Safety and efficacy of inhaled insulin (AERx® iDMS1) compared with subcutaneous insulin therapy in patients with Type 1 diabetes: 1‐year data from a randomized, parallel group trial",2009,10.1111/j.1464-5491.2008.02654.x
pub.1078586672,"Analysis of a complex recreational scuba diving accident: French Pass, New Zealand, 2000.",2009,
pub.1022010569,Predictors of recurrence after inguinal herniotomy in boys,2009,10.1007/s00383-008-2309-3
pub.1027957326,Rising incidence of gastroschisis and exomphalos in New Zealand,2009,10.1016/j.jpedsurg.2008.09.025
pub.1035344664,Interference of chlorofluorocarbon (CFC)‐containing inhalers with measurements of volatile compounds using selected ion flow tube mass spectrometry,2009,10.1002/rcm.3875
pub.1051605887,Resting and Exercise Response to Altitude in Patients with Chronic Obstructive Pulmonary Disease,2009,10.3357/asem.2434.2009
pub.1047370753,Endovascular Repair of the Thoracic Aorta: Predictors of 30-Day Mortality in Patients on the New Zealand Thoracic Aortic Stent Database (NZ TAS),2009,10.1016/j.ejvs.2008.09.020
pub.1039200285,Intracranial Metastatic Melanoma Presenting With Bilateral Hearing Loss,2009,10.1097/mao.0b013e31816c7c88
pub.1048200983,The effectiveness of a programme for neonatal hip screening over a period of 40 years,2009,10.1302/0301-620x.91b2.21300
pub.1018608007,Iron polymaltose-induced FGF23 elevation complicated by hypophosphataemic osteomalacia,2009,10.1258/acb.2008.008151
pub.1001297656,Cervical Chyloma After Thyroidectomy - Two Case Reports and Review of the Literature,2009,10.2478/v10035-009-0039-4
pub.1058267646,"Comparison of Insulin Resistance, Metabolic Syndrome and Adiponectin in Overweight Bipolar Patients Taking Sodium Valproate and Controls",2009,10.1080/00048670802534341
pub.1026393453,SIMULTANEOUS MODELLING OF THE MICHAELIS‐MENTEN KINETICS OF PARACETAMOL SULPHATION AND GLUCURONIDATION,2009,10.1111/j.1440-1681.2008.05029.x
pub.1040175206,Lack of association between HLA-G 14 bp insertion/deletion polymorphism and response to long-term therapy with methotrexate response in rheumatoid arthritis,2009,10.1136/ard.2008.089383
pub.1044189017,Using the EQ-5D Index Score as a Predictor of Outcomes in Patients With Type 2 Diabetes,2009,10.1097/mlr.0b013e3181844855
pub.1043629298,"Ouabain, a circulating hormone secreted by the adrenals, is pivotal in cardiovascular disease. Fact or fantasy?",2009,10.1097/hjh.0b013e32831101d1
pub.1040323316,Evolution of Surgery for Sagittal Synostosis,2009,10.1097/scs.0b013e318190e1cf
pub.1024907922,The low contact stress mobile-bearing total knee replacement,2009,10.1302/0301-620x.91b1.20484
pub.1019614543,Pontomedullary ganglioglioma: A rare tumour in an unusual location,2009,10.1016/j.jocn.2007.11.016
pub.1000248699,Do thiazide diuretics alter the pharmacokinetics of metformin in patients with type 2 diabetes already established on metformin?,2009,10.1111/j.1365-2125.2008.03302.x
pub.1030829631,Plasma Myeloperoxidase at the Culprit Coronary Lesion in Acute Myocardial Infarction,2009,10.1016/j.hlc.2009.05.270
pub.1051947566,"Clinical presentation and endoscopic features of primary gastric Burkitt lymphoma in childhood, presenting as a protein-losing enteropathy: a case report",2009,10.4076/1752-1947-3-7256
pub.1049885085,Model-based therapeutics for the cardiovascular system – a clinical focus,2009,10.3182/20090812-3-dk-2006.0057
pub.1024265813,Trans-Cardiac Production of Urotensin II in Acute and Chronic Ischaemia,2009,10.1016/j.hlc.2009.04.053
pub.1038306646,Improving model-based cardiac diagnosis with an ECG,2009,10.1007/978-3-540-89208-3_418
pub.1000013835,The New Zealand Heart Failure Registry: Two Years On,2009,10.1016/j.hlc.2009.05.433
pub.1021154326,Bleeding Events in Patients Randomised to Mobilise 4 or 6h After Percutaneous Coronary Intervention (PCI),2009,10.1016/j.hlc.2009.05.190
pub.1021012333,Treatment of Non-ST Elevation Acute Coronary Syndromes in Australia and New Zealand: Are We Targeting the Right Patients?,2009,10.1016/j.hlc.2009.05.290
pub.1004920064,Low coronary angiography rates in GRACE patients with prior CABG presenting with acute coronary syndromes,2009,10.1016/j.hlc.2009.05.543
pub.1045562789,Blood Glucose Control in Neonatal Intensive Care with Model-Based Controllers,2009,10.3182/20090812-3-dk-2006.0031
pub.1027431606,Bleeding Events in Patients Randomised to Mobilise 4 or 6h After Percutaneous Coronary Intervention (PCI),2009,10.1016/j.hlc.2009.04.028
pub.1046763094,Trans-cardiac Production of Urotensin II in Acute and Chronic Ischaemia,2009,10.1016/j.hlc.2009.05.289
pub.1009668839,Unique parameter identification for model-based cardiac diagnosis in critical care,2009,10.3182/20090812-3-dk-2006.0097
pub.1049496269,“Rule Out” Utility of a Cardiac Multimarker Panel in Low Risk Patients,2009,10.1016/j.hlc.2009.04.006
pub.1005428350,Effectiveness of MPatcH on Haemostasis and Mobilisation Following Diagnostic and Interventional Cardiology Procedures,2009,10.1016/j.hlc.2009.04.029
pub.1043828567,"Tumor Necrosis Factor Receptor Superfamily, Member 1B Haplotypes Increase or Decrease the Risk of Inflammatory Bowel Diseases in a New Zealand Caucasian Population",2009,10.1155/2009/591704
pub.1044618838,Congenital Malformations,2009,10.1007/b136543_22
pub.1020452686,The New Zealand Heart Failure Registry: Two Years On,2009,10.1016/j.hlc.2009.04.016
pub.1012138481,Late Stent Thrombosis After Xience Stent Implantation and Six Months of Clopidogrel,2009,10.1016/j.hlc.2009.04.019
pub.1017230162,“Rule out” Utility of a Cardiac Multimarker Panel in Low Risk Patients,2009,10.1016/j.hlc.2009.05.280
pub.1000132349,Diabetic Retinopathy Screening Using Computer Vision,2009,10.3182/20090812-3-dk-2006.0086
pub.1009131881,Christchurch Hospital Experience in PFO Closure,2009,10.1016/j.hlc.2009.04.005
pub.1045520388,Seasonal Variation of Mortality due to ST-Elevation Myocardial Infarction (STEMI),2009,10.1016/j.hlc.2009.05.281
pub.1034639721,The Impact of Model-based Therapeutics on Glucose Control in an Intensive Care Unit,2009,10.1007/978-3-540-89208-3_373
pub.1037585607,Pulmonary Hydatid Disease,2009,10.1007/b136543_12
pub.1024790119,"DISTq: Low-cost, accurate and real-time estimation of insulin sensitivity",2009,10.3182/20090812-3-dk-2006.0052
pub.1000916452,Thrombolysis for Pulmonary Embolism: Christchurch Experience,2009,10.1016/j.hlc.2009.05.238
pub.1031243420,Thrombolysis for Pulmonary Embolism: The Christchurch Experience,2009,10.1016/j.hlc.2009.04.010
pub.1033325949,Effectiveness of MPatcH on Haemostasis and Mobilisation Following Diagnostic and Interventional Cardiology Procedures,2009,10.1016/j.hlc.2009.05.193
pub.1040198247,Plasma Myeloperoxidase at the Culprit Coronary Lesion in Acute Myocardial Infarction,2009,10.1016/j.hlc.2009.04.052
pub.1016900771,Bovine somatotrophin stimulates milk production in red deer hinds,2009,10.1071/ea08288
pub.1044296232,Patient-specific modelling of the cardiovascular system - application to septic shock with a minimal data set,2009,10.1007/978-3-642-03885-3_141
pub.1033909445,Estimation of End Expiratory Volume using Stress Strain,2009,10.3182/20090812-3-dk-2006.0033
pub.1077826095,Medical image. Lung metastases in adenocarcinoma.,2008,
pub.1026422340,Perianal Disease Predicts Changes in Crohn's Disease Phenotype—Results of a Population-Based Study of Inflammatory Bowel Disease Phenotype,2008,10.1111/j.1572-0241.2008.02212.x
pub.1037515749,Pulmonary haemorrhage in a 13‐year‐old girl: An unusual presentation of systemic lupus erythematosus,2008,10.1111/j.1440-1754.2008.01418.x
pub.1009534775,Novel frameshift in the serum albumin gene results in analbuminemia through premature truncation and post translational modification,2008,10.1016/j.clinbiochem.2008.08.082
pub.1093721022,Image-Based Measurement of Alveoli Volume Expansion in an Animal Model of a Diseased Lung,2008,10.1109/mmvip.2008.4749498
pub.1027674023,Model-based identification and diagnosis of a porcine model of induced endotoxic shock with hemofiltration,2008,10.1016/j.mbs.2008.08.014
pub.1022476136,Randomised phase II study of ASA404 combined with carboplatin and paclitaxel in previously untreated advanced non-small cell lung cancer,2008,10.1038/sj.bjc.6604808
pub.1049679868,MONOPOLAR DIATHERMY DISSECTION MADE EASY,2008,10.1111/j.1445-2197.2008.04763.x
pub.1001026328,Not walking or communicating—is all well?,2008,10.1016/s0140-6736(08)61870-x
pub.1005710588,Occasional Cigarette Smoking Chronically Affects Arterial Function,2008,10.1016/j.ultrasmedbio.2008.05.005
pub.1027171654,Variation of dose distribution of stereotactic radiotherapy for small-volume lung tumors under different respiratory conditions,2008,10.1016/j.ejmp.2008.02.002
pub.1048799741,Treating hypertension prevents heart failure,2008,10.1007/s11906-008-0079-x
pub.1046684444,Primary falcine chondrosarcoma,2008,10.1016/j.jocn.2007.08.005
pub.1121762071,"Rituximab, Fludarabine, and Cyclophosphamide (R-FC) Prolongs Progression Free Survival in Relapsed or Refractory Chronic Lymphocytic Leukemia (CLL) Compared with FC Alone: Final Results from the International Randomized Phase III REACH Trial",2008,10.1182/blood.v112.11.lba-1.lba-1
pub.1126797535,Successful Treatment of Transplant Associated Microangiopathy with Rituximab,2008,10.1182/blood.v112.11.4337.4337
pub.1048212179,REVIEW OF THE EXTENT TO WHICH ORCHIDOPEXY IS PERFORMED AT THE OPTIMAL AGE: IMPLICATIONS FOR HEALTH SERVICES,2008,10.1111/j.1445-2197.2008.04745.x
pub.1040580689,The New Zealand ophthalmology workforce 2008,2008,10.1111/j.1442-9071.2008.01874.x
pub.1077805443,Interrelationships between B-Type Natriuretic Peptides and Vitamin D in Patients on Maintenance Peritoneal Dialysis,2008,10.1177/089686080802800612
pub.1021810488,Equine-related facial fractures,2008,10.1016/j.ijom.2008.05.009
pub.1052512517,INCOMPLETE UNDERSTANDING OF INCOMPLETE DESCENT,2008,10.1111/j.1445-2197.2008.04706.x
pub.1048369116,Don’t look now or look away: Two sources of saccadic disinhibition in Parkinson's disease?,2008,10.1016/j.neuropsychologia.2008.07.002
pub.1008915858,Time to biochemical failure and prostate-specific antigen doubling time as surrogates for prostate cancer-specific mortality: evidence from the TROG 96.01 randomised controlled trial,2008,10.1016/s1470-2045(08)70236-5
pub.1011690025,Outcomes of Endovascular Repair of Acute Thoracic Aortic Injury: Interrogation of the New Zealand Thoracic Aortic Stent Database (NZ TAS),2008,10.1016/j.ejvs.2008.07.009
pub.1051040228,"Outcomes and predicting response in anaemic chemotherapy patients treated with epoetin alfa. A multicentre, 4‐month, open‐label study in Australia and New Zealand",2008,10.1111/j.1445-5994.2008.01736.x
pub.1047942716,Living in the country and studying in the city. The art of passing exams and remaining sane,2008,10.1111/j.1440-1754.2008.01382.x
pub.1008869572,Fusobacterial infections: Clinical spectrum and incidence of invasive disease,2008,10.1016/j.jinf.2008.07.016
pub.1006333597,Three cases of congenital adrenal hypoplasia with novel mutations in the (NROB1) DAX-1 gene,2008,10.1258/acb.2008.008038
pub.1017962289,Epidemiology of mandibular fractures in a tertiary trauma centre,2008,10.1136/emj.2007.055236
pub.1009519607,Error models for immunoassays,2008,10.1258/acb.2008.007230
pub.1041301160,The fourth New Zealand cataract and refractive surgery survey: 2007,2008,10.1111/j.1442-9071.2008.01869.x
pub.1038066819,MORGAGNI’S HERNIA: BELIEVING IS SEEING,2008,10.1111/j.1445-2197.2008.04641.x
pub.1040923204,Confirmation of association of IRGM and NCF4 with ileal Crohn's disease in a population-based cohort,2008,10.1038/gene.2008.49
pub.1012969398,Plasma retinol-binding protein is not a marker of insulin resistance in overweight subjects: A three year longitudinal study,2008,10.1016/j.clinbiochem.2008.06.002
pub.1002416474,The Levator Aponeurosis Exposed,2008,10.1097/iop.0b013e3181853875
pub.1015906320,Incidental Pancreatic Cystic Lesions,2008,10.1007/s00268-008-9633-6
pub.1007408516,Inflammatory sites as a source of plasma neopterin: Measurement of high levels of neopterin and markers of oxidative stress in pus drained from human abscesses,2008,10.1016/j.clinbiochem.2008.06.008
pub.1005584178,Sacrococcygeal pilonidal disease,2008,10.1111/j.1463-1318.2008.01509.x
pub.1048015545,Why Does Splenectomy Adversely Affect the Outcomes of Colorectal Cancer Surgery?,2008,10.1007/s10350-008-9390-5
pub.1042881991,Facial fractures in road cyclists,2008,10.1111/j.1834-7819.2008.00056.x
pub.1026845890,RETROSPECTIVE REVIEW OF STICKLER SYNDROME PATIENTS WITH CLEFT PALATE 1997‐2004,2008,10.1111/j.1445-2197.2008.04645.x
pub.1042123231,Improved cognitive performance after dietary supplementation with a Pinus radiata bark extract Formulation,2008,10.1002/ptr.2388
pub.1018761572,Single nucleotide polymorphisms in human Paneth cell defensin A5 may confer susceptibility to inflammatory bowel disease in a New Zealand Caucasian population,2008,10.1016/j.dld.2008.02.011
pub.1009240527,Effects of the Addition of Remifentanil to Propofol Anesthesia on Seizure Length and Postictal Suppression Index in Electroconvulsive Therapy,2008,10.1097/yct.0b013e3181662ca0
pub.1077691461,Thyroid malignancies: a New Zealand South Island thyroid clinic experience 1995-2006.,2008,
pub.1077691463,The value of voluntary morbidity and mortality meetings at a New Zealand metropolitan hospital.,2008,
pub.1077691470,Medical image. CT colonography for colovesical fistula.,2008,
pub.1035657442,Parotid and cervical nodal status predict prognosis for patients with head and neck metastatic cutaneous squamous cell carcinoma,2008,10.1002/jso.21092
pub.1029241345,Arousal has no effect on non‐nutritive breathing–swallowing coordination during the first year of human life,2008,10.1016/j.ijdevneu.2008.03.006
pub.1058359876,Prescribing and Monitoring Clozapine in Christchurch,2008,10.1080/10398560802189896
pub.1029147026,Prediction of hemodynamic changes towards PEEP titrations at different volemic levels using a minimal cardiovascular model,2008,10.1016/j.cmpb.2008.03.004
pub.1077738180,Pre-analytical requirements.,2008,
pub.1020792643,Review of Fecal Biomarkers in Inflammatory Bowel Disease,2008,10.1007/s10350-008-9310-8
pub.1006254404,Concomitant Staphylococcus aureus bacteriuria is associated with poor clinical outcome in adults with S. aureus bacteraemia,2008,10.1016/j.jhin.2008.04.027
pub.1077839556,Functional-MRI Correlates of Cued Slow-Eye-Closure and Task Non-responsiveness during Visuomotor Tracking,2008,10.1109/iembs.2008.4650116
pub.1001625114,Model-based identification of PEEP titrations during different volemic levels,2008,10.1016/j.cmpb.2008.03.005
pub.1027415661,Detection of focal epileptiform events in the EEG by spatio-temporal dipole clustering,2008,10.1016/j.clinph.2008.04.009
pub.1012825281,A randomized trial of the aldosterone-receptor antagonist eplerenone in asymptomatic moderate-severe aortic stenosis,2008,10.1016/j.ahj.2008.03.012
pub.1038556846,Harris-Galante II Acetabular Cup: A Survival Analysis,2008,10.1177/230949900801600215
pub.1077738186,Imprecision profiling.,2008,
pub.1077839403,A New Approach to Predicting Postconcussion Syndrome after Mild Traumatic Brain Injury based upon Eye Movement Function,2008,10.1109/iembs.2008.4649977
pub.1051587600,Unsuccessful Cochlear Implantation in Two Patients With Superficial Siderosis of the Central Nervous System,2008,10.1097/mao.0b013e3181758e7e
pub.1003169088,Fraction size in radiation treatment for breast conservation in early breast cancer,2008,10.1002/14651858.cd003860.pub2
pub.1001414632,Safety and efficacy of sitagliptin in patients with type 2 diabetes and chronic renal insufficiency,2008,10.1111/j.1463-1326.2008.00914.x
pub.1049383940,Computed tomography angiographic imaging of the long saphenous vein: diagnostic overkill or a useful advance?,2008,10.1111/j.1445-2197.2008.04588.x
pub.1077718523,Cervical cancer and smoking.,2008,
